model,image,prediction,ground truth,1-NED,difflib ratio,difficult image
easyocr,460,QAAOP,SAA3P,0.6,0.6,
easyocr,461,,HSD3BP3,0.0,0.0,yes
easyocr,462,ITXN?,TXN2,0.6,0.6666666666666666,
easyocr,463,,BIRC6-AS2,0.0,0.0,
easyocr,464,NANOGNB,NANOGNB,1.0,1.0,
easyocr,465,TRK-CTT,TRK-CTT2-3,0.7,0.8235294117647058,
easyocr,466,Juerbpz,UQCRBP2,0.0,0.0,
easyocr,467,PCDHGB2,PCDHGB2,1.0,1.0,
easyocr,468,ARHGEFS,ARHGEF5,0.8571428571428572,0.8571428571428571,
easyocr,469,,OR6N2,0.0,0.0,yes
easyocr,470,AMY2B,AMY2B,1.0,1.0,
easyocr,471,ADAM2,ADAM2,1.0,1.0,
easyocr,472,GRMS,GRM5,0.75,0.75,
easyocr,473,TXNZP1,TXN2P1,0.8333333333333334,0.8333333333333334,
easyocr,474,,CIDECP1,0.0,0.0,yes
easyocr,475,,PPIAP24,0.0,0.0,
easyocr,476,,USP9YP9,0.0,0.0,
easyocr,477,SCGBID2,SCGB1D2,0.8571428571428572,0.8571428571428571,
easyocr,478,dNAZOP,IFNA20P,0.4285714285714286,0.46153846153846156,
easyocr,479,OR2T34,OR2T34,1.0,1.0,
easyocr,480,,PLIN1,0.0,0.0,
easyocr,481,TMEM147-AST,TMEM147-AS1,0.9090909090909091,0.9090909090909091,
easyocr,482,,SPAG9,0.0,0.0,yes
easyocr,483,MIR323B,MIR323B,1.0,1.0,
easyocr,484,RPLI2P7,RPL12P7,0.8571428571428572,0.8571428571428571,
easyocr,485,LRRFIP2,LRRFIP2,1.0,1.0,
easyocr,486,HNRNPCLI,HNRNPCL1,0.875,0.875,
easyocr,487,CUSPPO,GUSBP6,0.5,0.5,
easyocr,488,TRO-CTG9,TRQ-CTG9-1,0.7,0.7777777777777778,
easyocr,489,,IL7,0.0,0.0,yes
easyocr,490,,MIR10394,0.0,0.0,
easyocr,491,DTWDL,DTWD1,0.8,0.8,
easyocr,492,ERVK3-2,ERVK3-2,1.0,1.0,
easyocr,493,RFNG,RFNG,1.0,1.0,
easyocr,494,,RPL23AP39,0.0,0.0,
easyocr,495,TRO-CTG8-3,TRQ-CTG8-3,0.9,0.9,
easyocr,496,SJM[OFR7Aa3,SNORA16B,0.2727272727272727,0.42105263157894735,
easyocr,497,RTP,RTP1,0.75,0.8571428571428571,
easyocr,498,CTOb,C1QB,0.25,0.25,
easyocr,499,,OR4C16,0.0,0.0,
easyocr,500,JR5+8AN,MIR548AN,0.625,0.6666666666666666,
easyocr,501,,CALD1,0.0,0.0,
easyocr,502,,ZPR1,0.0,0.0,
easyocr,503,TPM3P6,TPM3P6,1.0,1.0,
easyocr,504,[PEXi3,PEX13,0.6666666666666667,0.7272727272727273,
easyocr,505,FBDob,BTBD10P2,0.25,0.3076923076923077,
easyocr,506,LINCo2425,LINC02425,0.8888888888888888,0.8888888888888888,
easyocr,507,SF3AZ,SF3A2,0.8,0.8,
easyocr,508,LIMEL,LIME1,0.8,0.8,
easyocr,509,MIR3130-_,MIR3130-2,0.8888888888888888,0.8888888888888888,
easyocr,510,,MTERF1,0.0,0.0,
easyocr,511,ORGKIF,OR6K1P,0.5,0.5,
easyocr,512,RNU6-61P,RNU6-61P,1.0,1.0,
easyocr,513,R46,TAS2R46,0.4285714285714286,0.6,
easyocr,514,MAVS,MAVS,1.0,1.0,
easyocr,515,LYSMDL,LYSMD1,0.8333333333333334,0.8333333333333334,
easyocr,516,TRB? €,TRBJ2-6,0.4285714285714286,0.46153846153846156,
easyocr,517,,PC,0.0,0.0,
easyocr,518,PDESA,PDE5A,0.8,0.8,
easyocr,519,TCEAI,TCEA1,0.8,0.8,
easyocr,520,,ENY2,0.0,0.0,
easyocr,521,Ta,MIR550B1,0.0,0.0,
easyocr,522,,RNA5SP291,0.0,0.0,
easyocr,523,DUSP9,DUSP9,1.0,1.0,
easyocr,524,,RNU6-590P,0.0,0.0,
easyocr,525,MIR6S1A1,MIR6511A1,0.7777777777777778,0.8235294117647058,
easyocr,526,DGFAS,DLGAP1-AS5,0.4,0.5333333333333333,
easyocr,527,,ADAMTS5,0.0,0.0,yes
easyocr,528,OPLbP ],RPL6P14,0.4285714285714286,0.42857142857142855,
easyocr,529,,LINC01828,0.0,0.0,yes
easyocr,530,RPS_6P3A,RPS26P34,0.75,0.75,
easyocr,531,LINC00868,LINC00868,1.0,1.0,
easyocr,532,NUP35,NUP35,1.0,1.0,
easyocr,533,FBXW9,FBXW9,1.0,1.0,
easyocr,534,LNCQ1395,LINC01395,0.7777777777777778,0.8235294117647058,
easyocr,535,LINC01569,LINC01569,1.0,1.0,
easyocr,536,MIR4497,MIR4497,1.0,1.0,
easyocr,537,,RN7SL297P,0.0,0.0,
easyocr,538,,NSD3,0.0,0.0,
easyocr,539,,SOS1-IT1,0.0,0.0,
easyocr,540,COL6A3,COL6A3,1.0,1.0,
easyocr,541,IeSA,MOSMO,0.19999999999999996,0.2222222222222222,
easyocr,542,,MIR3910-2,0.0,0.0,yes
easyocr,543,ANKRD44-ITI,ANKRD44-IT1,0.9090909090909091,0.9090909090909091,
easyocr,544,6010?,LINC01038,0.33333333333333337,0.42857142857142855,
easyocr,545,,NMTRQ-TTG6-1,0.0,0.0,
easyocr,546,SLC30A9,SLC30A9,1.0,1.0,
easyocr,547,MDR,WDR7,0.5,0.5714285714285714,
easyocr,548,KDMAB,KDM4B,0.8,0.8,
easyocr,549,,ATP13A5-AS1,0.0,0.0,
easyocr,550,PCEDIB,PCED1B,0.8333333333333334,0.8333333333333334,
easyocr,551,1A5SP2O,RNA5SP282,0.5555555555555556,0.625,
easyocr,552,WDR72,WDR72,1.0,1.0,
easyocr,553,,LINC02145,0.0,0.0,
easyocr,554,CAPSL-DT,CAPSL-DT,1.0,1.0,
easyocr,555,NPMP23,NPM1P23,0.8571428571428572,0.9230769230769231,
easyocr,556,,CTDSP2,0.0,0.0,yes
easyocr,557,PNMA6B,PNMA6B,1.0,1.0,
easyocr,558,CEPiz,CEP112,0.5,0.5454545454545454,
easyocr,559,LLt/T8A3 |,CDH18-AS1,0.09999999999999998,0.21052631578947367,
easyocr,560,,TMEM145,0.0,0.0,
easyocr,561,ELOCP6,ELOCP6,1.0,1.0,
easyocr,562,,AQP5,0.0,0.0,yes
easyocr,563,,RN7SL443P,0.0,0.0,
easyocr,564,ZNFTOTPT,ZNF101P1,0.5,0.5,
easyocr,565,LINC01992,LINC01992,1.0,1.0,
easyocr,566,RNU6-326P,RNU6-326P,1.0,1.0,
easyocr,567,CA1SPA,CA15P2,0.6666666666666667,0.6666666666666666,
easyocr,568,RNU6-1027P,RNU6-1027P,1.0,1.0,
easyocr,569,SERPINB6,SERPINB6,1.0,1.0,
easyocr,570,0-,UBA52P7,0.0,0.0,
easyocr,571,,TBC1D3P2,0.0,0.0,
easyocr,572,,RPL32P2,0.0,0.0,
easyocr,573,HBP1O,H3P10,0.6,0.6,
easyocr,574,,CTNNA1P1,0.0,0.0,
easyocr,575,,KLF4P1,0.0,0.0,
easyocr,576,,VN1R21P,0.0,0.0,
easyocr,577,AGOX;,ACOX3,0.6,0.6,
easyocr,578,KNU1-4P,RNU11-4P,0.75,0.8,
easyocr,579,LINCO1318,LINC01318,0.8888888888888888,0.8888888888888888,
easyocr,580,,NXPE4,0.0,0.0,
easyocr,581,NFRSF2),TNFRSF25,0.75,0.8,
easyocr,582,,RNU7-127P,0.0,0.0,
easyocr,583,41614,ATG14,0.4,0.4,
easyocr,584,INTS4PZ,INTS4P2,0.8571428571428572,0.8571428571428571,
easyocr,585,DNMTL,DNM1L,0.8,0.8,
easyocr,586,PIRC52,PIRC54,0.8333333333333334,0.8333333333333334,
easyocr,587,BOR_,BORA,0.75,0.75,
easyocr,588,Sn,SMG1P6,0.16666666666666663,0.25,
easyocr,589,(7roap,UGT2B26P,0.0,0.0,
easyocr,590,IGBPI-ASI,IGBP1-AS1,0.7777777777777778,0.7777777777777778,
easyocr,591,,AKR1B1P6,0.0,0.0,yes
easyocr,592,,DNAJC7,0.0,0.0,
easyocr,593,,DPH6,0.0,0.0,
easyocr,594,4n,SNORA21,0.0,0.0,
easyocr,595,M-OLR,MT-OLR,0.8333333333333334,0.9090909090909091,
easyocr,596,RPLI2P49,RPL12P49,0.875,0.875,
easyocr,597,LINC02828,LINC02828,1.0,1.0,
easyocr,598,CPNES,CPNE3,0.8,0.8,
easyocr,599,(ECTZ,LECT2,0.6,0.6,
easyocr,600,RPSISAP36,RPS15AP36,0.7777777777777778,0.7777777777777778,
easyocr,601,,B3GNT3,0.0,0.0,
easyocr,602,,RN7SKP74,0.0,0.0,
easyocr,603,RnMGsPz=,RNA5SP219,0.2222222222222222,0.23529411764705882,
easyocr,604,LNNCO2926,LINC02943,0.5555555555555556,0.5555555555555556,
easyocr,605,RNU6-6)1,RNU6-621P,0.7777777777777778,0.8235294117647058,
easyocr,606,PUT KS,POT1-AS1,0.375,0.42857142857142855,
easyocr,607,CNORA4 ,SNORA41,0.7142857142857143,0.7142857142857143,
easyocr,608,,EFR3B,0.0,0.0,
easyocr,609,LINC02274,LINC02274,1.0,1.0,
easyocr,610,RNZSKP247,RN7SKP247,0.8888888888888888,0.8888888888888888,
easyocr,611,,MIR197,0.0,0.0,
easyocr,612,CLEC4F,CLEC4F,1.0,1.0,
easyocr,613,PIWILI,PIWIL1,0.8333333333333334,0.8333333333333334,
easyocr,614,,MIR378H,0.0,0.0,
easyocr,615,,KRT18P53,0.0,0.0,
easyocr,616,BTBD ,BTBD9,0.8,0.8,
easyocr,617,(,RNU6-749P,0.0,0.0,
easyocr,618,,LINC01701,0.0,0.0,yes
easyocr,619,BRPPI,BRPF1,0.6,0.6,
easyocr,620,,RNU6-947P,0.0,0.0,yes
easyocr,621,,NR2C2,0.0,0.0,
easyocr,622,,RNA5SP411,0.0,0.0,
easyocr,623,73p3z,H3P32,0.4,0.4,
easyocr,624,RPL1ZP2Z,RPL17P27,0.75,0.75,
easyocr,625,BCRP6,BCRP6,1.0,1.0,
easyocr,626,,IGHD1OR15-1B,0.0,0.0,
easyocr,627,CAMLG,CAMLG,1.0,1.0,
easyocr,628,,GAMTP1,0.0,0.0,yes
easyocr,629,L,RACK1P1,0.0,0.0,
easyocr,630,,SLC34A2,0.0,0.0,yes
easyocr,631,JARID2-AS1,JARID2-AS1,1.0,1.0,
easyocr,632,PEALREP,FAM218BP,0.125,0.13333333333333333,
easyocr,633,,CARMN,0.0,0.0,
easyocr,634,,TMCC1-DT,0.0,0.0,
easyocr,635,DABZIP,DAB2IP,0.8333333333333334,0.8333333333333334,
easyocr,636,BICDZ,BICD2,0.8,0.8,
easyocr,637,,MUC20,0.0,0.0,
easyocr,638,,SPZ1,0.0,0.0,
easyocr,639,~GLRXPZ,GLRXP2,0.7142857142857143,0.7692307692307693,
easyocr,640,CYCSPS9,CYCSP39,0.8571428571428572,0.8571428571428571,
easyocr,641,RNWTSnP21S,RN7SKP213,0.6,0.631578947368421,
easyocr,642,ACMSD,ACMSD,1.0,1.0,
easyocr,643,BBGNT4,B3GNT4,0.8333333333333334,0.8333333333333334,
easyocr,644,,MTCO1P20,0.0,0.0,yes
easyocr,645,RNAJ-8op9,RNA5-8SP9,0.6666666666666667,0.6666666666666666,
easyocr,646,,MT-TG,0.0,0.0,
easyocr,647,PRDM4-ASD,PRDM4-AS1,0.8888888888888888,0.8888888888888888,
easyocr,648,,SERTAD4-AS1,0.0,0.0,yes
easyocr,649,UNCSD,UNC5D,0.8,0.8,
easyocr,650,TRBV8,TRBV8-1,0.7142857142857143,0.8333333333333334,
easyocr,651,CDCAZSEZ,CDC42SE2,0.625,0.625,
easyocr,652,NRXN3,NRXN3,1.0,1.0,
easyocr,653,,ETV7,0.0,0.0,
easyocr,654,LINCo3041,LINC03041,0.8888888888888888,0.8888888888888888,
easyocr,655,,TMEM171,0.0,0.0,
easyocr,656,,GJA6P,0.0,0.0,
easyocr,657,,CLIC5,0.0,0.0,yes
easyocr,658,,TMEM236,0.0,0.0,
easyocr,659,,CUBNP2,0.0,0.0,
easyocr,660,PPLIAPI,RPL14P1,0.4285714285714286,0.42857142857142855,
easyocr,661,,ATM,0.0,0.0,
easyocr,662,,IGHD5-12,0.0,0.0,
easyocr,663,,RNU6-762P,0.0,0.0,
easyocr,664,,TIPRL,0.0,0.0,
easyocr,665,,MIR1283-2,0.0,0.0,yes
easyocr,666,SPCSZP2,SPCS2P2,0.8571428571428572,0.8571428571428571,
easyocr,667,,KBTBD11-AS1,0.0,0.0,yes
easyocr,668,KRT Pec,KRTAP29-1,0.4444444444444444,0.5,
easyocr,669,,RPL7P24,0.0,0.0,yes
easyocr,670,,DIDO1,0.0,0.0,
easyocr,671,,HHATL,0.0,0.0,
easyocr,672,,VCX3B,0.0,0.0,yes
easyocr,673,MTNDZPZE,MTND2P24,0.625,0.625,
easyocr,674,CHL?,FHL2,0.5,0.5,
easyocr,675,Ovo_,NOMO2,0.19999999999999996,0.2222222222222222,
easyocr,676,,RPSAP25,0.0,0.0,
easyocr,677,MR615,MIR615,0.8333333333333334,0.9090909090909091,
easyocr,678,,KPNA4,0.0,0.0,yes
easyocr,679,,RNU6-1076P,0.0,0.0,
easyocr,680,DPPAZE,DPPA2P2,0.5714285714285714,0.6153846153846154,
easyocr,681,,MIR491,0.0,0.0,
easyocr,682,,RNASE11-AS1,0.0,0.0,yes
easyocr,683,NXT2,NXT2,1.0,1.0,
easyocr,684,CCDC19O,CCDC190,0.8571428571428572,0.8571428571428571,
easyocr,685,INUO=,RNU6-1098P,0.19999999999999996,0.26666666666666666,
easyocr,686,Gaeld,RNU6-948P,0.0,0.0,
easyocr,687,,SGTB,0.0,0.0,
easyocr,688,DHH,DHH,1.0,1.0,
easyocr,689,PIRC44,PIRC44,1.0,1.0,
easyocr,690,CGK>,DGKI,0.5,0.5,
easyocr,691,CCNDzP1,CCND2P1,0.8571428571428572,0.8571428571428571,
easyocr,692,65312,USP14,0.19999999999999996,0.2,
easyocr,693,TMEM73,TMEM72,0.8333333333333334,0.8333333333333334,
easyocr,694,,UPF3AP1,0.0,0.0,yes
easyocr,695,MANCR,MANCR,1.0,1.0,
easyocr,696,,HMGN1P12,0.0,0.0,
easyocr,697,,GGTLC3,0.0,0.0,
easyocr,698,RD-GTCz,TRD-GTC2-5,0.6,0.7058823529411765,
easyocr,699,,NAA60,0.0,0.0,
easyocr,700,0N4480,NAA80,0.5,0.5454545454545454,
easyocr,701,,SNORA21B,0.0,0.0,
easyocr,702,Deu6,TMEM67,0.16666666666666663,0.2,
easyocr,703,MIR941-3,MIR941-3,1.0,1.0,
easyocr,704,,LINC02149,0.0,0.0,
easyocr,705,,RNU6-53P,0.0,0.0,
easyocr,706,,RNU6-447P,0.0,0.0,
easyocr,707,RNUA-24pe,RNU4-24P,0.6666666666666667,0.7058823529411765,
easyocr,708,F2,F2,1.0,1.0,
easyocr,709,INc004040-,LINC00440,0.6,0.7368421052631579,
easyocr,710,RNZSL391P,RN7SL391P,0.8888888888888888,0.8888888888888888,
easyocr,711,,B4GALNT4,0.0,0.0,
easyocr,712,RNU6-1222P,RNU6-1222P,1.0,1.0,
easyocr,713,ZNF614,ZNF614,1.0,1.0,
easyocr,714,7TTC38,TTC38,0.8333333333333334,0.9090909090909091,
easyocr,715,L,PHLDA2,0.16666666666666663,0.2857142857142857,
easyocr,716,RHBDL},RHBDL3,0.8333333333333334,0.8333333333333334,
easyocr,717,SCML4,SCML4,1.0,1.0,
easyocr,718,HSP9OAAT,HSP90AA1,0.75,0.75,
easyocr,719,,MTTP,0.0,0.0,
easyocr,720,RCAWMRJE,PGAM3P,0.25,0.2857142857142857,
easyocr,721,,TAF1C,0.0,0.0,
easyocr,722,VcPC-Di-_,SMARCAD1-DT,0.2727272727272727,0.3,
easyocr,723,,ETV2,0.0,0.0,
easyocr,724,,SLC8B1,0.0,0.0,yes
easyocr,725,DDAHZ,DDAH2,0.8,0.8,
easyocr,726,CoinZ,LRFN4,0.0,0.0,
easyocr,727,,FAM234A,0.0,0.0,yes
easyocr,728,C30rf36,C3orf36,0.8571428571428572,0.8571428571428571,
easyocr,729,IGRVD O,IGKV1D-35,0.4444444444444444,0.5,
easyocr,730,,MARCHF11-AS1,0.0,0.0,
easyocr,731,,CGN,0.0,0.0,
easyocr,732,ATPOVOEIPI,ATP6V0E1P4,0.6,0.6,
easyocr,733,LMNBI-DT,LMNB1-DT,0.875,0.875,
easyocr,734,,MARK2P10,0.0,0.0,
easyocr,735,INA48m,LINC02800,0.33333333333333337,0.4,
easyocr,736,RNZSL198P,RN7SL198P,0.8888888888888888,0.8888888888888888,
easyocr,737,,ZNF625,0.0,0.0,
easyocr,738,,P2RX4,0.0,0.0,yes
easyocr,739,,RPL36AP49,0.0,0.0,
easyocr,740,CRX,CRX,1.0,1.0,
easyocr,741,LINCO1398,LINC01398,0.8888888888888888,0.8888888888888888,
easyocr,742,INCAM2,NCAM2,0.8333333333333334,0.9090909090909091,
easyocr,743,ZDHHC9,ZDHHC9,1.0,1.0,
easyocr,744,ZNF785,ZNF785,1.0,1.0,
easyocr,745,,MNDA,0.0,0.0,
easyocr,746,.s,RNU6-864P,0.0,0.0,
easyocr,747,NUP9},NUP93,0.8,0.8,
easyocr,748,PRRTB,PRRT1B,0.8333333333333334,0.9090909090909091,
easyocr,749,,ETAA1,0.0,0.0,
easyocr,750,1/'I' | $,NPIPA8,0.11111111111111116,0.13333333333333333,
easyocr,751,,ATP2B4,0.0,0.0,
easyocr,752,MIR6750,MIR6750,1.0,1.0,
easyocr,753,KIRZDLA,KIR2DL4,0.7142857142857143,0.7142857142857143,
easyocr,754,VOcD,MYOCD,0.4,0.4444444444444444,
easyocr,755,,MIR6722,0.0,0.0,
easyocr,756,,RPSAP11,0.0,0.0,
easyocr,757,RNU7-182P,RNU7-182P,1.0,1.0,
easyocr,758,ASCLH,ASCL5,0.8,0.8,
easyocr,759,m,MYH10,0.0,0.0,
easyocr,760,INC02098,LINC02098,0.8888888888888888,0.9411764705882353,
easyocr,761,SYDE,SYDE1,0.8,0.8888888888888888,
easyocr,762,RNLATAGSF,RNU4ATAC8P,0.5,0.5263157894736842,
easyocr,763,,RAD51AP1,0.0,0.0,
easyocr,764,,LINC01143,0.0,0.0,
easyocr,765,,CPLX4,0.0,0.0,
easyocr,766,,EIF4A1P13,0.0,0.0,
easyocr,767,,CNNM3,0.0,0.0,
easyocr,768,,SLC22A15,0.0,0.0,yes
easyocr,769,,RPS15AP16,0.0,0.0,yes
easyocr,770,IRR-ICGI -,TRR-TCG1-1,0.5,0.6,
easyocr,771,RPL39P35,RPL39P35,1.0,1.0,
easyocr,772,,NUP35P1,0.0,0.0,
easyocr,773,,NKX6-1,0.0,0.0,
easyocr,774,,PDCD2,0.0,0.0,
easyocr,775,,ZNF354C,0.0,0.0,
easyocr,776,ZPAXP,ZPAXP,1.0,1.0,
easyocr,777,TGHVTT-1-1,IGHVII-1-1,0.7,0.7,
easyocr,778,,PKMP2,0.0,0.0,yes
easyocr,779,SCGBSAZ,SCGB3A2,0.7142857142857143,0.7142857142857143,
easyocr,780,DYNLL?-DT,DYNLL2-DT,0.8888888888888888,0.8888888888888888,
easyocr,781,,GTF2IP3,0.0,0.0,yes
easyocr,782,73_NVEFZ,PRAMEF26,0.125,0.25,
easyocr,783,RNTAFCneie,RNA5SP333,0.30000000000000004,0.3157894736842105,
easyocr,784,,UEVLD,0.0,0.0,yes
easyocr,785,,PIGO,0.0,0.0,
easyocr,786,GLL,VGLL1,0.6,0.75,
easyocr,787,,ADSS2,0.0,0.0,
easyocr,788,SLC6A18,SLC6A18,1.0,1.0,
easyocr,789,BHPRH,SHPRH,0.8,0.8,
easyocr,790,MICYBP,MTCYBP2,0.7142857142857143,0.7692307692307693,
easyocr,791,ENTPD3-ASI,ENTPD3-AS1,0.9,0.9,
easyocr,792,,RNA5SP405,0.0,0.0,yes
easyocr,793,RNUT- Io0p,RNU1-100P,0.5,0.5263157894736842,
easyocr,794,SNORA49,SNORA49,1.0,1.0,
easyocr,795,TUI PBDI,TULP3P1,0.375,0.4,
easyocr,796,TOE1,TOE1,1.0,1.0,
easyocr,797,,NUDT19P4,0.0,0.0,
easyocr,798,LINC0204,LINC02047,0.8888888888888888,0.9411764705882353,
easyocr,799,LINC006021,LINC00602,0.9,0.9473684210526315,
easyocr,800,,SLC35G3,0.0,0.0,
easyocr,801,,BLTP3A,0.0,0.0,
easyocr,802,NIPBp,BNIP3P17,0.375,0.46153846153846156,
easyocr,803,HCARa,HCAR2,0.8,0.8,
easyocr,804,III589],MIR5189,0.4285714285714286,0.5714285714285714,
easyocr,805,SMO,SMC2,0.5,0.5714285714285714,
easyocr,806,,OR7C2,0.0,0.0,yes
easyocr,807,,RPL37AP7,0.0,0.0,
easyocr,808,GPR6I,GPR61,0.8,0.8,
easyocr,809,OR4QIP,OR4Q1P,0.8333333333333334,0.8333333333333334,
easyocr,810,CT47ATT,CT47A11,0.7142857142857143,0.7142857142857143,
easyocr,811,,RAD18,0.0,0.0,yes
easyocr,812,RPLAIPIOS,RPL21P102,0.4444444444444444,0.4444444444444444,
easyocr,813,LRRC3B,LRRC3B,1.0,1.0,
easyocr,814,,PIM1,0.0,0.0,
easyocr,815,,NXF4,0.0,0.0,
easyocr,816,ANEP,RANP1,0.4,0.6666666666666666,
easyocr,817,LV-AS',KCNJ5-AS1,0.33333333333333337,0.4,
easyocr,818,1,POLR3GL,0.0,0.0,
easyocr,819,KPLIAPLJ,RPL7AP23,0.5,0.5,
easyocr,820,,RNU6-1289P,0.0,0.0,yes
easyocr,821,CENPS-CORT,CENPS-CORT,1.0,1.0,
easyocr,822,MSRB,MSRB1,0.8,0.8888888888888888,
easyocr,823,VTRNAZ-I,VTRNA2-1,0.75,0.75,
easyocr,824,PINI-DT,PIN1-DT,0.8571428571428572,0.8571428571428571,
easyocr,825,MI-TI,MT-TI,0.8,0.8,
easyocr,826,,B4GAT1,0.0,0.0,
easyocr,827,METSTI-AS3,MEIS1-AS3,0.7,0.7368421052631579,
easyocr,828,,ACSM2A,0.0,0.0,
easyocr,829,0s4,H3-4,0.25,0.2857142857142857,
easyocr,830,MEMZAS,TMEM245,0.4285714285714286,0.46153846153846156,
easyocr,831,GALS9B,LGALS9B,0.8571428571428572,0.9230769230769231,
easyocr,832,SLCTAAI,SLC19A1,0.5714285714285714,0.5714285714285714,
easyocr,833,CRHRI,CRHR1,0.8,0.8,
easyocr,834,FARZP2,FAR2P2,0.8333333333333334,0.8333333333333334,
easyocr,835,DNCUZN,LINC01411,0.2222222222222222,0.26666666666666666,
easyocr,836,OLBFS,ULBP2,0.4,0.4,
easyocr,837,,PAFAH1B2P2,0.0,0.0,yes
easyocr,838,,SPINT4,0.0,0.0,
easyocr,839,SLC3561,SLC35G1,0.8571428571428572,0.8571428571428571,
easyocr,840,,PHB1P17,0.0,0.0,
easyocr,841,,PRR34-AS1,0.0,0.0,
easyocr,842,OPiOTID,OR10T1P,0.2857142857142857,0.2857142857142857,
easyocr,843,TTPIN,TIPIN,0.8,0.8,
easyocr,844,U ! _,IGKV2-18,0.0,0.0,
easyocr,845,EOLA2,EOLA2,1.0,1.0,
easyocr,846,MEGRO,MEGF6,0.6,0.6,
easyocr,847,HMGB;P2o,HMGB3P20,0.75,0.75,
easyocr,848,ASIC5,ASIC5,1.0,1.0,
easyocr,849,FAM229A,FAM229A,1.0,1.0,
easyocr,850,,RNU7-154P,0.0,0.0,
easyocr,851,RNIU6-B TIP,RNU6-311P,0.5454545454545454,0.6,
easyocr,852,QTRT2,QTRT2,1.0,1.0,
easyocr,853,,SERPINA7,0.0,0.0,
easyocr,854,,AS3MT,0.0,0.0,
easyocr,855,,RNU6-888P,0.0,0.0,
easyocr,856,SKM,SMIM7,0.4,0.5,
easyocr,857,,TRQ-TTG2-1,0.0,0.0,
easyocr,858,F4M3C,FAM3C,0.8,0.8,
easyocr,859,TRBV5-2,TRBV5-2,1.0,1.0,
easyocr,860,RNAS-8SP6,RNA5-8SP6,0.8888888888888888,0.8888888888888888,
easyocr,861,,PHC1,0.0,0.0,
easyocr,862,EPCAM-DT,EPCAM-DT,1.0,1.0,
easyocr,863,MYNN,MYNN,1.0,1.0,
easyocr,864,URGCPI,URGCP,0.8333333333333334,0.9090909090909091,
easyocr,865,RNU6-194P,RNU6-194P,1.0,1.0,
easyocr,866,TUBAP14,TUBAP14,1.0,1.0,
easyocr,867,MIR6OT,MIR601,0.6666666666666667,0.6666666666666666,
easyocr,868,,TACO1,0.0,0.0,
easyocr,869,ZNF652P1,ZNF652P1,1.0,1.0,
easyocr,870,RPL 234024,RPL23AP24,0.7,0.7368421052631579,
easyocr,871,H3C13,H3C13,1.0,1.0,
easyocr,872,LINCO1078,LINC01078,0.8888888888888888,0.8888888888888888,
easyocr,873,,RNA5SP187,0.0,0.0,
easyocr,874,DENNDIA,DENND1A,0.8571428571428572,0.8571428571428571,
easyocr,875,TMEN{7,TMEM171,0.5714285714285714,0.6153846153846154,
easyocr,876,SNRPB,SNRPB,1.0,1.0,
easyocr,877,,RNU2-55P,0.0,0.0,
easyocr,878,MA(,MAGT1,0.4,0.5,
easyocr,879,,ISCA1P3,0.0,0.0,
easyocr,880,,MIR548AM,0.0,0.0,
easyocr,881,BPSE628,RPS26P28,0.625,0.6666666666666666,
easyocr,882,Ioj,MIR6511B2,0.11111111111111116,0.16666666666666666,
easyocr,883,BSGAA,B3GALT5,0.4285714285714286,0.5,
easyocr,884,IFITM3P6 ,IFITM3P6,0.8888888888888888,0.9411764705882353,
easyocr,885,RNUov,RNU6V,0.6,0.6,
easyocr,886,,TSPAN18-AS1,0.0,0.0,
easyocr,887,AGBL5,AGBL5,1.0,1.0,
easyocr,888,ALGS,ALG5,0.75,0.75,
easyocr,889,,RNU6-718P,0.0,0.0,
easyocr,890,"VT,BI",MYO5BP3,0.1428571428571429,0.16666666666666666,
easyocr,891,,RNF111,0.0,0.0,yes
easyocr,892,PTGIS,PTGIS,1.0,1.0,
easyocr,893,RNUG 651/',RNU6-653P,0.5,0.5263157894736842,
easyocr,894,LRRC3TAIZP,LRRC37A17P,0.7,0.7,
easyocr,895,,PCDH9,0.0,0.0,yes
easyocr,896,,KIAA0040,0.0,0.0,
easyocr,897,SLC T8A2-AST,SLC18A2-AS1,0.75,0.782608695652174,
easyocr,898,,SULF1,0.0,0.0,
easyocr,899,,LINC01050,0.0,0.0,
easyocr,900,,KBTBD4,0.0,0.0,
easyocr,901,CIRL-ASI,C1RL-AS1,0.75,0.75,
easyocr,902,'ea,HSPA1A,0.0,0.0,
easyocr,903,,FAM166B,0.0,0.0,
easyocr,904,FFILI,PPIL4,0.4,0.4,
easyocr,905,,OR55B1P,0.0,0.0,yes
easyocr,906,ANKHDI-EIFAEBP:,ANKHD1-EIF4EBP3,0.8,0.8,
easyocr,907,,ATG4C,0.0,0.0,
easyocr,908,,IGHVIII-25-1,0.0,0.0,
easyocr,909,CIDECPI,CIDECP1,0.8571428571428572,0.8571428571428571,
easyocr,910,ASBoPi,ASB9P1,0.6666666666666667,0.6666666666666666,
easyocr,911,ILIINICU1604,LINC01864,0.5,0.6666666666666666,
easyocr,912,RNA5SP530,RNA5SP530,1.0,1.0,
easyocr,913,TY2U,TTTY20,0.5,0.6,
easyocr,914,,GTF2IP14,0.0,0.0,yes
easyocr,915,,RPS10P12,0.0,0.0,
easyocr,916,1,AGAP9,0.0,0.0,
easyocr,917,RPL19P1d,RPL19P10,0.875,0.875,
easyocr,918,,RPL31P57,0.0,0.0,
easyocr,919,"(J7 x""",DPPA3P1,0.0,0.0,
easyocr,920,,UGT1A2P,0.0,0.0,yes
