model,image,prediction,ground truth,1-NED,difflib ratio,difficult image
keras,518,pdesa,PDE5A,0.0,0.0,
keras,519,tceal,TCEA1,0.0,0.0,
keras,520,snvd,ENY2,0.0,0.0,
keras,521,miresobd,MIR550B1,0.0,0.0,
keras,522,a,RNA5SP291,0.0,0.0,
keras,523,duspg,DUSP9,0.0,0.0,
keras,524,,RNU6-590P,0.0,0.0,
keras,525,m1ir651111,MIR6511A1,0.5,0.5263157894736842,
keras,526,digapi,DLGAP1-AS5,0.0,0.0,
keras,527,,ADAMTS5,0.0,0.0,yes
keras,528,dplger,RPL6P14,0.0,0.0,
keras,529,e,LINC01828,0.0,0.0,yes
keras,530,rpsoopsa,RPS26P34,0.0,0.0,
keras,531,lincoo868,LINC00868,0.33333333333333337,0.3333333333333333,
keras,532,nup55,NUP35,0.19999999999999996,0.2,
keras,533,fbxwo,FBXW9,0.0,0.0,
keras,534,linco1395,LINC01395,0.4444444444444444,0.4444444444444444,
keras,535,linco1567,LINC01569,0.33333333333333337,0.3333333333333333,
keras,536,mir4417,MIR4497,0.4285714285714286,0.42857142857142855,
keras,537,,RN7SL297P,0.0,0.0,
keras,538,ns,NSD3,0.0,0.0,
keras,539,sostele,SOS1-IT1,0.0,0.0,
keras,540,coloas,COL6A3,0.0,0.0,
keras,541,ds,MOSMO,0.0,0.0,
keras,542,,MIR3910-2,0.0,0.0,yes
keras,543,ankrdaaltz,ANKRD44-IT1,0.0,0.0,
keras,544,neoid,LINC01038,0.0,0.0,
keras,545,mroiiigt,NMTRQ-TTG6-1,0.0,0.0,
keras,546,slcboag,SLC30A9,0.0,0.0,
keras,547,wdri,WDR7,0.0,0.0,
keras,548,kdmab,KDM4B,0.0,0.0,
keras,549,mmpigols,ATP13A5-AS1,0.0,0.0,
keras,550,pcedtb,PCED1B,0.0,0.0,
keras,551,nassp26,RNA5SP282,0.11111111111111116,0.125,
keras,552,wdrz,WDR72,0.0,0.0,
keras,553,linco2las,LINC02145,0.11111111111111116,0.1111111111111111,
keras,554,capsldt,CAPSL-DT,0.0,0.0,
keras,555,npmipz5,NPM1P23,0.0,0.0,
keras,556,,CTDSP2,0.0,0.0,yes
keras,557,pnmabb,PNMA6B,0.0,0.0,
keras,558,cepiz,CEP112,0.0,0.0,
keras,559,cdtost,CDH18-AS1,0.0,0.0,
keras,560,vidiv,TMEM145,0.0,0.0,
keras,561,elocp6,ELOCP6,0.16666666666666663,0.16666666666666666,
keras,562,,AQP5,0.0,0.0,yes
keras,563,,RN7SL443P,0.0,0.0,
keras,564,zneloipi,ZNF101P1,0.0,0.0,
keras,565,lincni1997,LINC01992,0.30000000000000004,0.3157894736842105,
keras,566,rnogsz6p,RNU6-326P,0.11111111111111116,0.11764705882352941,
keras,567,ca15p2,CA15P2,0.5,0.5,
keras,568,rnu61027p,RNU6-1027P,0.5,0.5263157894736842,
keras,569,serpinbo,SERPINB6,0.0,0.0,
keras,570,jbaszp,UBA52P7,0.0,0.0,
keras,571,,TBC1D3P2,0.0,0.0,
keras,572,,RPL32P2,0.0,0.0,
keras,573,h3p10,H3P10,0.6,0.6,
keras,574,tanaled,CTNNA1P1,0.0,0.0,
keras,575,lltal,KLF4P1,0.0,0.0,
keras,576,irlie,VN1R21P,0.0,0.0,
keras,577,acox3,ACOX3,0.19999999999999996,0.2,
keras,578,rnullap,RNU11-4P,0.0,0.0,
keras,579,linco1318,LINC01318,0.4444444444444444,0.4444444444444444,
keras,580,,NXPE4,0.0,0.0,
keras,581,nfrsfz5,TNFRSF25,0.125,0.13333333333333333,
keras,582,,RNU7-127P,0.0,0.0,
keras,583,atg4,ATG14,0.19999999999999996,0.2222222222222222,
keras,584,inisapr,INTS4P2,0.0,0.0,
keras,585,dnmil,DNM1L,0.0,0.0,
keras,586,pircsa,PIRC54,0.0,0.0,
keras,587,bora,BORA,0.0,0.0,
keras,588,smigipg,SMG1P6,0.0,0.0,
keras,589,gordkd,UGT2B26P,0.0,0.0,
keras,590,gbplas,IGBP1-AS1,0.0,0.0,
keras,591,,AKR1B1P6,0.0,0.0,yes
keras,592,,DNAJC7,0.0,0.0,
keras,593,drto,DPH6,0.0,0.0,
keras,594,snor,SNORA21,0.0,0.0,
keras,595,mtfolr,MT-OLR,0.0,0.0,
keras,596,rpli2pa9,RPL12P49,0.25,0.25,
keras,597,linco2828,LINC02828,0.4444444444444444,0.4444444444444444,
keras,598,pner,CPNE3,0.0,0.0,
keras,599,cectz,LECT2,0.0,0.0,
keras,600,rps1,RPS15AP36,0.11111111111111116,0.15384615384615385,
keras,601,bygi3,B3GNT3,0.16666666666666663,0.18181818181818182,
keras,602,rnzskpa,RN7SKP74,0.0,0.0,
keras,603,rnsseeis,RNA5SP219,0.0,0.0,
keras,604,linco2943,LINC02943,0.4444444444444444,0.4444444444444444,
keras,605,,RNU6-621P,0.0,0.0,
keras,606,,POT1-AS1,0.0,0.0,
keras,607,snoraad,SNORA41,0.0,0.0,
keras,608,efrib,EFR3B,0.0,0.0,
keras,609,linco2274,LINC02274,0.4444444444444444,0.4444444444444444,
keras,610,rnz,RN7SKP247,0.0,0.0,
keras,611,sl,MIR197,0.0,0.0,
keras,612,clecaf,CLEC4F,0.0,0.0,
keras,613,piwill,PIWIL1,0.0,0.0,
keras,614,re,MIR378H,0.0,0.0,
keras,615,rtispsz,KRT18P53,0.0,0.0,
keras,616,btbdo,BTBD9,0.0,0.0,
keras,617,rnuo,RNU6-749P,0.0,0.0,
keras,618,,LINC01701,0.0,0.0,yes
keras,619,brpet,BRPF1,0.0,0.0,
keras,620,,RNU6-947P,0.0,0.0,yes
keras,621,,NR2C2,0.0,0.0,
keras,622,nasspr,RNA5SP411,0.0,0.0,
keras,623,hspsz,H3P32,0.0,0.0,
keras,624,rplizp27,RPL17P27,0.25,0.25,
keras,625,borpg,BCRP6,0.0,0.0,
keras,626,d,IGHD1OR15-1B,0.0,0.0,
keras,627,camlg,CAMLG,0.0,0.0,
keras,628,,GAMTP1,0.0,0.0,yes
keras,629,rackipi,RACK1P1,0.0,0.0,
keras,630,,SLC34A2,0.0,0.0,yes
keras,631,jarid2as1,JARID2-AS1,0.19999999999999996,0.21052631578947367,
keras,632,famibbi,FAM218BP,0.0,0.0,
keras,633,carmn,CARMN,0.0,0.0,
keras,634,,TMCC1-DT,0.0,0.0,
keras,635,dabzip,DAB2IP,0.0,0.0,
keras,636,bicdz,BICD2,0.0,0.0,
keras,637,muczo,MUC20,0.0,0.0,
keras,638,spl,SPZ1,0.0,0.0,
keras,639,glrxpz,GLRXP2,0.0,0.0,
keras,640,cycsp59,CYCSP39,0.1428571428571429,0.14285714285714285,
keras,641,rnskels,RN7SKP213,0.0,0.0,
keras,642,acmsdi,ACMSD,0.0,0.0,
keras,643,bbgnta,B3GNT4,0.0,0.0,
keras,644,uoily,MTCO1P20,0.0,0.0,yes
keras,645,rnaboseg,RNA5-8SP9,0.0,0.0,
keras,646,tone,MT-TG,0.0,0.0,
keras,647,prdmaast,PRDM4-AS1,0.0,0.0,
keras,648,lns,SERTAD4-AS1,0.0,0.0,yes
keras,649,uncsd,UNC5D,0.0,0.0,
keras,650,trbve,TRBV8-1,0.0,0.0,
keras,651,cdcazse2,CDC42SE2,0.125,0.125,
keras,652,nrxnb,NRXN3,0.0,0.0,
keras,653,et,ETV7,0.0,0.0,
keras,654,linco3o41,LINC03041,0.33333333333333337,0.3333333333333333,
keras,655,,TMEM171,0.0,0.0,
keras,656,giagp,GJA6P,0.0,0.0,
keras,657,,CLIC5,0.0,0.0,yes
keras,658,,TMEM236,0.0,0.0,
keras,659,,CUBNP2,0.0,0.0,
keras,660,rpliapt,RPL14P1,0.0,0.0,
keras,661,,ATM,0.0,0.0,
keras,662,ighds,IGHD5-12,0.0,0.0,
keras,663,,RNU6-762P,0.0,0.0,
keras,664,mpr,TIPRL,0.0,0.0,
keras,665,,MIR1283-2,0.0,0.0,yes
keras,666,spcszp2,SPCS2P2,0.1428571428571429,0.14285714285714285,
keras,667,,KBTBD11-AS1,0.0,0.0,yes
keras,668,krtape,KRTAP29-1,0.0,0.0,
keras,669,,RPL7P24,0.0,0.0,yes
keras,670,didoi,DIDO1,0.0,0.0,
keras,671,,HHATL,0.0,0.0,
keras,672,,VCX3B,0.0,0.0,yes
keras,673,mtnd2p2,MTND2P24,0.25,0.26666666666666666,
keras,674,fhlz,FHL2,0.0,0.0,
keras,675,omoz,NOMO2,0.0,0.0,
keras,676,apsae,RPSAP25,0.0,0.0,
keras,677,mir615,MIR615,0.5,0.5,
keras,678,,KPNA4,0.0,0.0,yes
keras,679,rivub,RNU6-1076P,0.0,0.0,
keras,680,dppazp,DPPA2P2,0.0,0.0,
keras,681,mira9l,MIR491,0.16666666666666663,0.16666666666666666,
keras,682,,RNASE11-AS1,0.0,0.0,yes
keras,683,nxtz,NXT2,0.0,0.0,
keras,684,ccdc190,CCDC190,0.4285714285714286,0.42857142857142855,
keras,685,t096p,RNU6-1098P,0.19999999999999996,0.26666666666666666,
keras,686,ranuo,RNU6-948P,0.0,0.0,
keras,687,,SGTB,0.0,0.0,
keras,688,dhh,DHH,0.0,0.0,
keras,689,pirca4,PIRC44,0.16666666666666663,0.16666666666666666,
keras,690,ogkio,DGKI,0.0,0.0,
keras,691,ccndpi,CCND2P1,0.0,0.0,
keras,692,uspia,USP14,0.0,0.0,
keras,693,tmemtd,TMEM72,0.0,0.0,
keras,694,,UPF3AP1,0.0,0.0,yes
keras,695,mancr,MANCR,0.0,0.0,
keras,696,himg,HMGN1P12,0.0,0.0,
keras,697,,GGTLC3,0.0,0.0,
keras,698,irdgtcz,TRD-GTC2-5,0.0,0.0,
keras,699,,NAA60,0.0,0.0,
keras,700,naaso,NAA80,0.0,0.0,
keras,701,snoralb,SNORA21B,0.0,0.0,
keras,702,,TMEM67,0.0,0.0,
keras,703,mir9413,MIR941-3,0.5,0.5333333333333333,
keras,704,lncozals,LINC02149,0.0,0.0,
keras,705,,RNU6-53P,0.0,0.0,
keras,706,,RNU6-447P,0.0,0.0,
keras,707,rnua2ap,RNU4-24P,0.125,0.13333333333333333,
keras,708,f2,F2,0.5,0.5,
keras,709,incodaad,LINC00440,0.0,0.0,
keras,710,rnzsl371p,RN7SL391P,0.2222222222222222,0.2222222222222222,
keras,711,salnte,B4GALNT4,0.0,0.0,
keras,712,rnug1222p,RNU6-1222P,0.4,0.42105263157894735,
keras,713,7inf614,ZNF614,0.4285714285714286,0.46153846153846156,
keras,714,t1c35,TTC38,0.19999999999999996,0.2,
keras,715,phldaz,PHLDA2,0.0,0.0,
keras,716,rhbdly,RHBDL3,0.0,0.0,
keras,717,scmla,SCML4,0.0,0.0,
keras,718,hspgoaat,HSP90AA1,0.0,0.0,
keras,719,mttp,MTTP,0.0,0.0,
keras,720,pgambe,PGAM3P,0.0,0.0,
keras,721,,TAF1C,0.0,0.0,
keras,722,smarcadid,SMARCAD1-DT,0.0,0.0,
keras,723,,ETV2,0.0,0.0,
keras,724,,SLC8B1,0.0,0.0,yes
keras,725,ddahz,DDAH2,0.0,0.0,
keras,726,,LRFN4,0.0,0.0,
keras,727,,FAM234A,0.0,0.0,yes
keras,728,czorf36,C3orf36,0.7142857142857143,0.7142857142857143,
keras,729,igkvid,IGKV1D-35,0.0,0.0,
keras,730,marolel,MARCHF11-AS1,0.0,0.0,
keras,731,,CGN,0.0,0.0,
keras,732,atpovoe1pa,ATP6V0E1P4,0.09999999999999998,0.1,
keras,733,lmnbi,LMNB1-DT,0.0,0.0,
keras,734,markzpl,MARK2P10,0.0,0.0,
keras,735,incesoo,LINC02800,0.0,0.0,
keras,736,rnislizoe,RN7SL198P,0.0,0.0,
keras,737,,ZNF625,0.0,0.0,
keras,738,,P2RX4,0.0,0.0,yes
keras,739,rplygapat,RPL36AP49,0.0,0.0,
keras,740,crx,CRX,0.0,0.0,
keras,741,linco1378,LINC01398,0.33333333333333337,0.3333333333333333,
keras,742,ncamz,NCAM2,0.0,0.0,
keras,743,zdhhco,ZDHHC9,0.0,0.0,
keras,744,znfzs5,ZNF785,0.16666666666666663,0.16666666666666666,
keras,745,,MNDA,0.0,0.0,
keras,746,rnug86ap,RNU6-864P,0.2222222222222222,0.23529411764705882,
keras,747,nupb3,NUP93,0.19999999999999996,0.2,
keras,748,prrtb,PRRT1B,0.0,0.0,
keras,749,etaal,ETAA1,0.0,0.0,
keras,750,npip,NPIPA8,0.0,0.0,
keras,751,,ATP2B4,0.0,0.0,
keras,752,mirgzsa,MIR6750,0.0,0.0,
keras,753,kirzdla,KIR2DL4,0.0,0.0,
keras,754,myocd,MYOCD,0.0,0.0,
keras,755,,MIR6722,0.0,0.0,
keras,756,,RPSAP11,0.0,0.0,
keras,757,rnu182p,RNU7-182P,0.33333333333333337,0.375,
keras,758,ascls,ASCL5,0.0,0.0,
keras,759,viyhio,MYH10,0.0,0.0,
keras,760,inco2095,LINC02098,0.33333333333333337,0.35294117647058826,
keras,761,syde,SYDE1,0.0,0.0,
keras,762,rnuaatacsp,RNU4ATAC8P,0.0,0.0,
keras,763,rads,RAD51AP1,0.0,0.0,
keras,764,lingoils,LINC01143,0.0,0.0,
keras,765,,CPLX4,0.0,0.0,
keras,766,p,EIF4A1P13,0.0,0.0,
keras,767,ninm,CNNM3,0.0,0.0,
keras,768,,SLC22A15,0.0,0.0,yes
keras,769,,RPS15AP16,0.0,0.0,yes
keras,770,tcgl,TRR-TCG1-1,0.0,0.0,
keras,771,rpl39p55,RPL39P35,0.375,0.375,
keras,772,,NUP35P1,0.0,0.0,
keras,773,nkxgl,NKX6-1,0.0,0.0,
keras,774,,PDCD2,0.0,0.0,
keras,775,,ZNF354C,0.0,0.0,
keras,776,zpaxp,ZPAXP,0.0,0.0,
keras,777,ighvi11,IGHVII-1-1,0.19999999999999996,0.23529411764705882,
keras,778,,PKMP2,0.0,0.0,yes
keras,779,scgbaz,SCGB3A2,0.0,0.0,
keras,780,dynllzdt,DYNLL2-DT,0.0,0.0,
keras,781,,GTF2IP3,0.0,0.0,yes
keras,782,pramefz,PRAMEF26,0.0,0.0,
keras,783,gspebg,RNA5SP333,0.0,0.0,
keras,784,,UEVLD,0.0,0.0,yes
keras,785,,PIGO,0.0,0.0,
keras,786,vglld,VGLL1,0.0,0.0,
keras,787,,ADSS2,0.0,0.0,
keras,788,slc6a18,SLC6A18,0.4285714285714286,0.42857142857142855,
keras,789,shprh,SHPRH,0.0,0.0,
keras,790,mscyeel,MTCYBP2,0.0,0.0,
keras,791,entpdzasi,ENTPD3-AS1,0.0,0.0,
keras,792,,RNA5SP405,0.0,0.0,yes
keras,793,rnul,RNU1-100P,0.0,0.0,
keras,794,snoraa9,SNORA49,0.1428571428571429,0.14285714285714285,
keras,795,tulp3p1,TULP3P1,0.2857142857142857,0.2857142857142857,
keras,796,toe1,TOE1,0.25,0.25,
keras,797,mdeoda,NUDT19P4,0.0,0.0,
keras,798,linco2047,LINC02047,0.4444444444444444,0.4444444444444444,
keras,799,lincoo602,LINC00602,0.33333333333333337,0.3333333333333333,
keras,800,ldl,SLC35G3,0.0,0.0,
keras,801,,BLTP3A,0.0,0.0,
keras,802,bnipepit,BNIP3P17,0.0,0.0,
keras,803,hcare,HCAR2,0.0,0.0,
keras,804,mr6189,MIR5189,0.4285714285714286,0.46153846153846156,
keras,805,mc,SMC2,0.0,0.0,
keras,806,,OR7C2,0.0,0.0,yes
keras,807,,RPL37AP7,0.0,0.0,
keras,808,gpr61,GPR61,0.4,0.4,
keras,809,oriqip,OR4Q1P,0.0,0.0,
keras,810,cta7a11,CT47A11,0.4285714285714286,0.42857142857142855,
keras,811,ses,RAD18,0.0,0.0,yes
keras,812,rpl21p102,RPL21P102,0.5555555555555556,0.5555555555555556,
keras,813,lrrcb,LRRC3B,0.0,0.0,
keras,814,,PIM1,0.0,0.0,
keras,815,nx,NXF4,0.0,0.0,
keras,816,anpd,RANP1,0.0,0.0,
keras,817,kanits,KCNJ5-AS1,0.0,0.0,
keras,818,polrsgl,POLR3GL,0.0,0.0,
keras,819,relazs,RPL7AP23,0.0,0.0,
keras,820,,RNU6-1289P,0.0,0.0,yes
keras,821,cenpscort,CENPS-CORT,0.0,0.0,
keras,822,msrei,MSRB1,0.0,0.0,
keras,823,vtrnazi,VTRNA2-1,0.0,0.0,
keras,824,dt,PIN1-DT,0.0,0.0,
keras,825,mtti,MT-TI,0.0,0.0,
keras,826,bagat,B4GAT1,0.0,0.0,
keras,827,meisias3,MEIS1-AS3,0.11111111111111116,0.11764705882352941,
keras,828,,ACSM2A,0.0,0.0,
keras,829,h54,H3-4,0.25,0.2857142857142857,
keras,830,memzab,TMEM245,0.0,0.0,
keras,831,igalsib,LGALS9B,0.0,0.0,
keras,832,slcigar,SLC19A1,0.0,0.0,
keras,833,crhri,CRHR1,0.0,0.0,
keras,834,farzp2,FAR2P2,0.16666666666666663,0.16666666666666666,
keras,835,lincoiain,LINC01411,0.0,0.0,
keras,836,ulbp,ULBP2,0.0,0.0,
keras,837,,PAFAH1B2P2,0.0,0.0,yes
keras,838,,SPINT4,0.0,0.0,
keras,839,slc35g1,SLC35G1,0.4285714285714286,0.42857142857142855,
keras,840,phbipit,PHB1P17,0.0,0.0,
keras,841,,PRR34-AS1,0.0,0.0,
keras,842,oriotip,OR10T1P,0.0,0.0,
keras,843,tipin,TIPIN,0.0,0.0,
keras,844,igkve,IGKV2-18,0.0,0.0,
keras,845,eol,EOLA2,0.0,0.0,
keras,846,megfo,MEGF6,0.0,0.0,
keras,847,hmgbzpzo,HMGB3P20,0.0,0.0,
keras,848,asic5,ASIC5,0.19999999999999996,0.2,
keras,849,fam229a,FAM229A,0.4285714285714286,0.42857142857142855,
keras,850,s,RNU7-154P,0.0,0.0,
keras,851,rnu6311p,RNU6-311P,0.4444444444444444,0.47058823529411764,
keras,852,qtrt2,QTRT2,0.19999999999999996,0.2,
keras,853,,SERPINA7,0.0,0.0,
keras,854,asam,AS3MT,0.0,0.0,
keras,855,rnugsoss,RNU6-888P,0.0,0.0,
keras,856,smim,SMIM7,0.0,0.0,
keras,857,,TRQ-TTG2-1,0.0,0.0,
keras,858,famsc,FAM3C,0.0,0.0,
keras,859,trbv52,TRBV5-2,0.2857142857142857,0.3076923076923077,
keras,860,rna5,RNA5-8SP6,0.11111111111111116,0.15384615384615385,
keras,861,phc,PHC1,0.0,0.0,
keras,862,epcam,EPCAM-DT,0.0,0.0,
keras,863,mynn,MYNN,0.0,0.0,
keras,864,urgcp,URGCP,0.0,0.0,
keras,865,rnu6l,RNU6-194P,0.11111111111111116,0.14285714285714285,
keras,866,tubapia,TUBAP14,0.0,0.0,
keras,867,matrbo1,MIR601,0.1428571428571429,0.15384615384615385,
keras,868,,TACO1,0.0,0.0,
keras,869,znf652p1,ZNF652P1,0.5,0.5,
keras,870,rpl23ap24,RPL23AP24,0.4444444444444444,0.4444444444444444,
keras,871,h3c13,H3C13,0.6,0.6,
keras,872,linco1078,LINC01078,0.4444444444444444,0.4444444444444444,
keras,873,,RNA5SP187,0.0,0.0,
keras,874,denndia,DENND1A,0.0,0.0,
keras,875,tlemyn,TMEM171,0.0,0.0,
keras,876,sakpb,SNRPB,0.0,0.0,
keras,877,nultoo,RNU2-55P,0.0,0.0,
keras,878,mag,MAGT1,0.0,0.0,
keras,879,,ISCA1P3,0.0,0.0,
keras,880,miroea,MIR548AM,0.0,0.0,
keras,881,spszeps,RPS26P28,0.0,0.0,
keras,882,mrotiblz,MIR6511B2,0.0,0.0,
keras,883,ssgalt,B3GALT5,0.0,0.0,
keras,884,fitm3p6,IFITM3P6,0.25,0.26666666666666666,
keras,885,rnov,RNU6V,0.0,0.0,
keras,886,tspanisast,TSPAN18-AS1,0.0,0.0,
keras,887,agbls,AGBL5,0.0,0.0,
keras,888,alg5,ALG5,0.25,0.25,
keras,889,,RNU6-718P,0.0,0.0,
keras,890,myosbes,MYO5BP3,0.0,0.0,
keras,891,,RNF111,0.0,0.0,yes
keras,892,ptgis,PTGIS,0.0,0.0,
keras,893,rnuggsl,RNU6-653P,0.0,0.0,
keras,894,lrrcbiatzp,LRRC37A17P,0.0,0.0,
keras,895,,PCDH9,0.0,0.0,yes
keras,896,kilaaonag,KIAA0040,0.0,0.0,
keras,897,slcibarast,SLC18A2-AS1,0.0,0.0,
keras,898,sulf,SULF1,0.0,0.0,
keras,899,50,LINC01050,0.2222222222222222,0.36363636363636365,
keras,900,kbibda,KBTBD4,0.0,0.0,
keras,901,cirleasi,C1RL-AS1,0.0,0.0,
keras,902,hispana,HSPA1A,0.0,0.0,
keras,903,eaa,FAM166B,0.0,0.0,
keras,904,epils,PPIL4,0.0,0.0,
keras,905,ssied,OR55B1P,0.0,0.0,yes
keras,906,ankhdi,ANKHD1-EIF4EBP3,0.0,0.0,
keras,907,tgac,ATG4C,0.0,0.0,
keras,908,see,IGHVIII-25-1,0.0,0.0,
keras,909,cidecpi,CIDECP1,0.0,0.0,
keras,910,asbopi,ASB9P1,0.0,0.0,
keras,911,licuioo,LINC01864,0.0,0.0,
keras,912,rnassps30,RNA5SP530,0.2222222222222222,0.2222222222222222,
keras,913,y20,TTTY20,0.33333333333333337,0.4444444444444444,
keras,914,ceia,GTF2IP14,0.0,0.0,yes
keras,915,reoet,RPS10P12,0.0,0.0,
keras,916,ng,AGAP9,0.0,0.0,
keras,917,rpli9p10,RPL19P10,0.375,0.375,
keras,918,bldt,RPL31P57,0.0,0.0,
keras,919,dppaf,DPPA3P1,0.0,0.0,
keras,920,ta,UGT1A2P,0.0,0.0,yes
keras,921,rnzsl,RN7SL97P,0.0,0.0,
keras,922,gramd2b,GRAMD2B,0.1428571428571429,0.14285714285714285,
keras,923,rnuaatacsp,RNU4ATAC5P,0.0,0.0,
keras,924,plbi,PLB1,0.0,0.0,
keras,925,rbpjl,RBPJL,0.0,0.0,
keras,926,eifsd,EIF3D,0.0,0.0,
keras,927,tggainace,ST6GALNAC5,0.0,0.0,
keras,928,rppso,RPP30,0.0,0.0,
keras,929,rpli9p5,RPL19P5,0.2857142857142857,0.2857142857142857,
keras,930,staa,STX4,0.0,0.0,
keras,931,coase,GOLGA8B,0.0,0.0,
keras,932,jadet,JADE1,0.0,0.0,
keras,933,ml,MIR6801,0.0,0.0,
keras,934,erz,IER2,0.0,0.0,
keras,935,,OR7E46P,0.0,0.0,yes
keras,936,zscanzz,ZSCAN32,0.0,0.0,
keras,937,oriopt,OR10P1,0.0,0.0,
keras,938,ceep,CEBPE,0.0,0.0,
keras,939,dod,RORA,0.0,0.0,
keras,940,irxe,IRX6,0.0,0.0,
keras,941,s,TENT4A,0.0,0.0,
keras,942,ptprz1,PTPRZ1,0.16666666666666663,0.16666666666666666,
keras,943,,ANGEL1,0.0,0.0,yes
keras,944,tubasi,TUB-AS1,0.0,0.0,
keras,945,uspa,USP49,0.0,0.0,
keras,946,tmemiz9,TMEM129,0.1428571428571429,0.14285714285714285,
keras,947,sbfzasi,SBF2-AS1,0.0,0.0,
keras,948,trgccc31,TRG-CCC3-1,0.19999999999999996,0.2222222222222222,
keras,949,,H2BP7,0.0,0.0,
keras,950,gkvgx,IGKV6-21,0.0,0.0,
keras,951,dnaci5,DNAJC15,0.1428571428571429,0.15384615384615385,
keras,952,,TMEM11-DT,0.0,0.0,
keras,953,,PPY,0.0,0.0,yes
keras,954,zskpzgg,RN7SKP299,0.0,0.0,
keras,955,oe,MYO18B-AS1,0.0,0.0,
keras,956,prss21,PRSS21,0.33333333333333337,0.3333333333333333,
keras,957,tbcidbk,TBC1D3K,0.0,0.0,
keras,958,azn,KAZN,0.0,0.0,
keras,959,rplzzap,RPL23AP2,0.0,0.0,
keras,960,ifnas,IFNA5,0.0,0.0,
keras,961,inersod,TNFRSF10D,0.0,0.0,
keras,962,cracret,CRACR2A,0.0,0.0,
keras,963,mrpsiopi,MRPS10P1,0.0,0.0,
keras,964,ele,PODXL2,0.0,0.0,yes
keras,965,gtf2hs,GTF2H5,0.16666666666666663,0.16666666666666666,
keras,966,tnfrsfib,TNFRSF1B,0.0,0.0,
keras,967,,IFITM3P8,0.0,0.0,yes
keras,968,kbtbdilzas,KBTBD11-AS1,0.0,0.0,
keras,969,srgapec,SRGAP2C,0.0,0.0,
keras,970,bolaz,BOLA2,0.0,0.0,
keras,971,rnsketan,RN7SKP147,0.0,0.0,
keras,972,mettliz,METTL17,0.0,0.0,
keras,973,mir548am,MIR548AM,0.375,0.375,
keras,974,orael,OR4E1,0.0,0.0,
keras,975,,TOMM40P2,0.0,0.0,yes
keras,976,klhlz6,KLHL26,0.16666666666666663,0.16666666666666666,
keras,977,,ERVK11-1,0.0,0.0,yes
keras,978,,RNU6-379P,0.0,0.0,
keras,979,eepcop,HERC2P1,0.0,0.0,
keras,980,hnrnprpy,HNRNPRP1,0.0,0.0,
keras,981,ecel,ECEL1P3,0.0,0.0,
keras,982,rz,OR2AK2,0.0,0.0,
keras,983,dtx,DTX2,0.0,0.0,
keras,984,tmem226,TMEM223,0.2857142857142857,0.2857142857142857,
keras,985,ceaes,HCG4P5,0.0,0.0,
keras,986,rpl21ps5,RPL21P55,0.375,0.375,
keras,987,mir2o52hg,MIR2052HG,0.33333333333333337,0.3333333333333333,
keras,988,rnabssptue,RNA5SP108,0.0,0.0,
keras,989,miri3025,MIR1302-5,0.4444444444444444,0.47058823529411764,
keras,990,rplygpiz,RPL36P17,0.0,0.0,
keras,991,fnder,FNDC1-IT1,0.0,0.0,
keras,992,mir3976hg,MIR3976HG,0.4444444444444444,0.4444444444444444,
keras,993,lincoizze,LINC01228,0.0,0.0,
keras,994,rnug,RNU6-378P,0.0,0.0,
keras,995,r,RAX2,0.0,0.0,
keras,996,,MIR1263,0.0,0.0,yes
keras,997,mtnd1p5,MTND1P5,0.2857142857142857,0.2857142857142857,
keras,998,dyrk3,DYRK3,0.19999999999999996,0.2,
keras,999,fra,FRA19B,0.0,0.0,
