model,image,prediction,ground truth,1-NED,difflib ratio,difficult image
mmocr MASTER,261,MAPRE3,MAPRE3,1.0,1.0,
mmocr MASTER,262,MTND5P44,MTND5P44,1.0,1.0,
mmocr MASTER,263,AK5,AK5,1.0,1.0,
mmocr MASTER,264,BMSIP),BMS1P9,0.6666666666666667,0.6666666666666666,
mmocr MASTER,265,"MYBPC,",MYBPC3,0.8333333333333334,0.8333333333333334,
mmocr MASTER,266,Subject:,LINC01558,0.0,0.0,
mmocr MASTER,267,PTBP1P,PTBP1P,1.0,1.0,
mmocr MASTER,268,arnuless?,RNU4-35P,0.0,0.0,
mmocr MASTER,269,NSMCE2,NSMCE2,1.0,1.0,
mmocr MASTER,270,Lines:,IGKV1D-12,0.0,0.0,
mmocr MASTER,271,\RNU6ATAC15P,RNU6ATAC15P,0.9166666666666666,0.9565217391304348,
mmocr MASTER,272,RPL12P4,RPL12P4,1.0,1.0,
mmocr MASTER,273,SRD5A1,SRD5A1,1.0,1.0,
mmocr MASTER,274,RPS26P1,RPS26P1,1.0,1.0,
mmocr MASTER,275,and,AIDAP2,0.0,0.0,
mmocr MASTER,276,COL4A3,COL4A3,1.0,1.0,
mmocr MASTER,277,(FNL4,IFNL4,0.8,0.8,
mmocr MASTER,278,WDR75,WDR75,1.0,1.0,
mmocr MASTER,279,<RN75L242B,RN7SL242P,0.7,0.7368421052631579,
mmocr MASTER,280,a,CA2,0.0,0.0,
mmocr MASTER,281,all,CMA1,0.0,0.0,yes
mmocr MASTER,282,the,IKZF1,0.0,0.0,
mmocr MASTER,283,SNORDS3,SNORD88B,0.625,0.6666666666666666,
mmocr MASTER,284,USDANAS),HSD11B1-AS1,0.36363636363636365,0.42105263157894735,
mmocr MASTER,285,TMEM165,TMEM165,1.0,1.0,
mmocr MASTER,286,ZBIBA7-ASI,ZBTB47-AS1,0.7,0.7,
mmocr MASTER,287,SNAPP,SNX2,0.4,0.4444444444444444,
mmocr MASTER,288,C2ort83>,C2orf83,0.75,0.8,
mmocr MASTER,289,DENND2B-AST,DENND2B-AS1,0.9090909090909091,0.9090909090909091,
mmocr MASTER,290,TXLNGY',TXLNGY,0.8571428571428572,0.9230769230769231,
mmocr MASTER,291,RIMKLEP2,RIMKLBP2,0.875,0.875,
mmocr MASTER,292,MAP4K3-DT,MAP4K3-DT,1.0,1.0,
mmocr MASTER,293,MIR1297,MIR1297,1.0,1.0,
mmocr MASTER,294,ARNU7-41P,RNU7-41P,0.8888888888888888,0.9411764705882353,
mmocr MASTER,295,they,TEX21P,0.0,0.0,
mmocr MASTER,296,KRT1:,KRT18,0.8,0.8,
mmocr MASTER,297,PARS1,RARS1,0.8,0.8,
mmocr MASTER,298,MTND2P36,MTND2P36,1.0,1.0,
mmocr MASTER,299,[SLC24A3-AST,SLC24A3-AS1,0.8333333333333334,0.8695652173913043,
mmocr MASTER,300,(MID,RMI1,0.5,0.5,
mmocr MASTER,301,NIGKV30R2-5,IGKV3OR2-5,0.8181818181818181,0.8571428571428571,
mmocr MASTER,302,PLEKHA3Pi,PLEKHA3P1,0.8888888888888888,0.8888888888888888,
mmocr MASTER,303,the,SCGB2A2,0.0,0.0,
mmocr MASTER,304,RAP1.BP1,RAP1BP1,0.875,0.9333333333333333,
mmocr MASTER,305,SSBL3F),SSBL3P,0.7142857142857143,0.7692307692307693,
mmocr MASTER,306,ARGLU1,ARGLU1,1.0,1.0,
mmocr MASTER,307,LIRKN3,LRRN3,0.6666666666666667,0.7272727272727273,
mmocr MASTER,308,MIR54813,MIR548I3,0.875,0.875,
mmocr MASTER,309,SNRNP40,SNRNP40,1.0,1.0,
mmocr MASTER,310,SLC45A3,SLC45A3,1.0,1.0,
mmocr MASTER,311,and,UPP1,0.0,0.0,
mmocr MASTER,312,TRIPE,TRERF1,0.33333333333333337,0.5454545454545454,
mmocr MASTER,313,and,MAP4K5,0.0,0.0,yes
mmocr MASTER,314,SENPT,SENP1,0.8,0.8,
mmocr MASTER,315,DEFB1293,DEFB129,0.875,0.9333333333333333,
mmocr MASTER,316,MIR1502-10,MIR1302-10,0.9,0.9,
mmocr MASTER,317,Lines:,FLNC,0.0,0.2,
mmocr MASTER,318,_CA3,CA3,0.75,0.8571428571428571,
mmocr MASTER,319,[KNYSTOSP,RN7SL68P,0.33333333333333337,0.35294117647058826,
mmocr MASTER,320,the,HNRNPCP10,0.0,0.0,yes
mmocr MASTER,321,_FRZB,FRZB,0.8,0.8888888888888888,
mmocr MASTER,322,CLK4,CLK4,1.0,1.0,
mmocr MASTER,323,TMX:,TMX3,0.75,0.75,
mmocr MASTER,324,RNA-S13,RNA5S13,0.8571428571428572,0.8571428571428571,
mmocr MASTER,325,RPL26P9,RPL26P9,1.0,1.0,
mmocr MASTER,326,and,IGHV1-69D,0.0,0.0,
mmocr MASTER,327,HOTAIRM,HOTAIRM1,0.875,0.9333333333333333,
mmocr MASTER,328,<SIGLECTIP,SIGLEC31P,0.7,0.7368421052631579,
mmocr MASTER,329,just,IL17D,0.0,0.0,yes
mmocr MASTER,330,DSC30,DSC3,0.8,0.8888888888888888,
mmocr MASTER,331,INDUFA6-DT,NDUFA6-DT,0.9,0.9473684210526315,
mmocr MASTER,332,WBPIP2,WBP1P2,0.8333333333333334,0.8333333333333334,
mmocr MASTER,333,MIR492,MIR492,1.0,1.0,
mmocr MASTER,334,SCD,SCD,1.0,1.0,
mmocr MASTER,335,MIR12132,MIR12132,1.0,1.0,
mmocr MASTER,336,NEWS,RNU7-125P,0.11111111111111116,0.15384615384615385,
mmocr MASTER,337,CTNND2,CTNND2,1.0,1.0,
mmocr MASTER,338,RGB,FRG1,0.5,0.5714285714285714,
mmocr MASTER,339,MTND2P16,MTND2P16,1.0,1.0,
mmocr MASTER,340,RAB6A,RAB6A,1.0,1.0,
mmocr MASTER,341,IGHV4-4,IGHV4-4,1.0,1.0,
mmocr MASTER,342,the,MIR6870,0.0,0.0,yes
mmocr MASTER,343,directors,ADAMTS9,0.0,0.0,yes
mmocr MASTER,344,OR7E148P,OR7E148P,1.0,1.0,
mmocr MASTER,345,REPLEXISMS`,RPL23AP27,0.2727272727272727,0.3,
mmocr MASTER,346,CHIRPABLE,HSPA8P17,0.2222222222222222,0.35294117647058826,
mmocr MASTER,347,RPL29P24,RPL29P24,1.0,1.0,
mmocr MASTER,348,TIFAB,TIFAB,1.0,1.0,
mmocr MASTER,349,Message-ID:,DENND5B,0.0,0.1111111111111111,
mmocr MASTER,350,OR52B2,OR52B2,1.0,1.0,
mmocr MASTER,351,BRD7P6,BRD7P6,1.0,1.0,
mmocr MASTER,352,expatria,GNPATP,0.0,0.0,
mmocr MASTER,353,RNASSP2752,RNA5SP272,0.8,0.8421052631578947,
mmocr MASTER,354,SIRT7,SIRT7,1.0,1.0,
mmocr MASTER,355,PODHIGING,PCDHGB2,0.4444444444444444,0.5,
mmocr MASTER,356,LINCo1070,LINC01070,0.8888888888888888,0.8888888888888888,
mmocr MASTER,357,ALDH3A2,ALDH3A2,1.0,1.0,
mmocr MASTER,358,and,KIF19BP,0.0,0.0,yes
mmocr MASTER,359,the,MIR4645,0.0,0.0,
mmocr MASTER,360,TMEM9B-AST,TMEM9B-AS1,0.9,0.9,
mmocr MASTER,361,OSBPLING,OSBPL1A,0.625,0.6666666666666666,
mmocr MASTER,362,SMCR5,SMCR5,1.0,1.0,
mmocr MASTER,363,References:,RNU6-823P,0.09090909090909094,0.1,
mmocr MASTER,364,and,TIGD5,0.0,0.0,yes
mmocr MASTER,365,HIGD1AP9,HIGD1AP9,1.0,1.0,
mmocr MASTER,366,some,ERVH-1,0.0,0.0,yes
mmocr MASTER,367,-,PA2G4P2,0.0,0.0,yes
mmocr MASTER,368,OR5M2P,OR5M2P,1.0,1.0,
mmocr MASTER,369,DNAJB5,DNAJB5,1.0,1.0,
mmocr MASTER,370,and,BICDL3P,0.0,0.0,yes
mmocr MASTER,371,REMEDIANS,PCMTD1-DT,0.2222222222222222,0.2222222222222222,yes
mmocr MASTER,372,_ATP5FIAP4,ATP5F1AP4,0.8,0.8421052631578947,
mmocr MASTER,373,FCF18,FGF18,0.8,0.8,
mmocr MASTER,374,RN75L494F,RN7SL494P,0.7777777777777778,0.7777777777777778,
mmocr MASTER,375,SLC6A2_,SLC6A2,0.8571428571428572,0.9230769230769231,
mmocr MASTER,376,HAPI,HAP1,0.75,0.75,
mmocr MASTER,377,CONVISIONS,RN7SL503P,0.09999999999999998,0.21052631578947367,
mmocr MASTER,378,COX700,COX7C,0.6666666666666667,0.7272727272727273,
mmocr MASTER,379,LINCO2926,LINC02926,0.8888888888888888,0.8888888888888888,
mmocr MASTER,380,ZIGS,GDF5,0.0,0.25,
mmocr MASTER,381,Apr,FNTB,0.0,0.0,
mmocr MASTER,382,FRA2D,FRA2D,1.0,1.0,
mmocr MASTER,383,RACIP8,RAC1P8,0.8333333333333334,0.8333333333333334,
mmocr MASTER,384,APBB2,APBB2,1.0,1.0,
mmocr MASTER,385,7DHHC20,ZDHHC20,0.8571428571428572,0.8571428571428571,
mmocr MASTER,386,(TRBV23-1,TRBV23-1,0.8888888888888888,0.9411764705882353,
mmocr MASTER,387,STEPSIER,RN7SL6P,0.125,0.26666666666666666,
mmocr MASTER,388,0R5M2P,OR5M2P,0.8333333333333334,0.8333333333333334,
mmocr MASTER,389,SCAMPT-ASI,SCAMP1-AS1,0.8,0.8,
mmocr MASTER,390,MINNEYS,MTATP8P2,0.125,0.13333333333333333,
mmocr MASTER,391,RN-SKPD,RN7SKP2,0.7142857142857143,0.7142857142857143,
mmocr MASTER,392,DUX4239,DUX4L39,0.8571428571428572,0.8571428571428571,
mmocr MASTER,393,SASHING,SASH3,0.5714285714285714,0.6666666666666666,
mmocr MASTER,394,CAPSL-ING,CAPSL-DT,0.6666666666666667,0.7058823529411765,
mmocr MASTER,395,the,RPL7AP57,0.0,0.0,
mmocr MASTER,396,FBLIM1P1,FBLIM1P1,1.0,1.0,
mmocr MASTER,397,ARPL23AP2,RPL23AP27,0.7777777777777778,0.8888888888888888,
mmocr MASTER,398,CAMKID,CAMK1D,0.8333333333333334,0.8333333333333334,
mmocr MASTER,399,RPL21P57,RPL21P57,1.0,1.0,
mmocr MASTER,400,shrail,SLC7A11,0.0,0.0,
mmocr MASTER,401,service,SEMA6B,0.0,0.0,yes
mmocr MASTER,402,-,UQCRHP2,0.0,0.0,yes
mmocr MASTER,403,a,LCE3D,0.0,0.0,yes
mmocr MASTER,404,LRRC37B,LRRC37B,1.0,1.0,
mmocr MASTER,405,ABCA12,ABCA12,1.0,1.0,
mmocr MASTER,406,LINC01839,LINC01839,1.0,1.0,
mmocr MASTER,407,FAM111B,FAM111B,1.0,1.0,
mmocr MASTER,408,POKIE2,PDK1P2,0.5,0.5,
mmocr MASTER,409,RBM17PT,RBM17P1,0.8571428571428572,0.8571428571428571,
mmocr MASTER,410,LINC01611,LINC01611,1.0,1.0,
mmocr MASTER,411,MIROGAN,MIR3689F,0.375,0.4,
mmocr MASTER,412,RNA5SP478,RNA5SP478,1.0,1.0,
mmocr MASTER,413,RPS8P6,RPS8P6,1.0,1.0,
mmocr MASTER,414,PCDHRIZP,PCDHB17P,0.625,0.625,
mmocr MASTER,415,APPROVATION,AP3D1,0.18181818181818177,0.25,
mmocr MASTER,416,the,RPS10P24,0.0,0.0,
mmocr MASTER,417,C2orf27A,C2orf27A,1.0,1.0,
mmocr MASTER,418,CKS1BPS,CKS1BP5,0.8571428571428572,0.8571428571428571,
mmocr MASTER,419,reverse,RMDN2,0.0,0.0,
mmocr MASTER,420,<HOXCIE,HOXC13,0.5714285714285714,0.6153846153846154,
mmocr MASTER,421,OBN1,DBN1,0.75,0.75,
mmocr MASTER,422,SNX:,SNX7,0.75,0.75,
mmocr MASTER,423,RNU7-194P_,RNU7-194P,0.9,0.9473684210526315,
mmocr MASTER,424,SLC04A1-AS2,SLCO4A1-AS2,0.9090909090909091,0.9090909090909091,
mmocr MASTER,425,<PTCD2P2,PTCD2P2,0.875,0.9333333333333333,
mmocr MASTER,426,RPS2-Pi9,RPS27P19,0.75,0.75,
mmocr MASTER,427,<RN75L1.100,RN7SL100P,0.5454545454545454,0.7,
mmocr MASTER,428,EXOSC3P1,EXOSC3P1,1.0,1.0,
mmocr MASTER,429,and,RNU6-293P,0.0,0.0,
mmocr MASTER,430,RPL23AP25,RPL23AP25,1.0,1.0,
mmocr MASTER,431,SYCOTR,FYCO1,0.5,0.5454545454545454,
mmocr MASTER,432,]NAALADL2],NAALADL2,0.8,0.8888888888888888,
mmocr MASTER,433,see,SHQ1,0.0,0.0,
mmocr MASTER,434,helt,HELT,0.0,0.0,
mmocr MASTER,435,ENHOR,ENHO,0.8,0.8888888888888888,
mmocr MASTER,436,_LAMTORS-AST,LAMTOR5-AS1,0.75,0.782608695652174,
mmocr MASTER,437,MIR6802,MIR6802,1.0,1.0,
mmocr MASTER,438,(MIR608,MIR608,0.8571428571428572,0.9230769230769231,
mmocr MASTER,439,PHISKING,RN7SKP132,0.2222222222222222,0.23529411764705882,
mmocr MASTER,440,the,TSPO2,0.0,0.0,
mmocr MASTER,441,ARVO=,ARVCF,0.6,0.6,
mmocr MASTER,442,ARCHITOSER,ARPP21-AS1,0.19999999999999996,0.3,
mmocr MASTER,443,and,OR4Q3,0.0,0.0,yes
mmocr MASTER,444,RN75L513P,RN7SL513P,0.8888888888888888,0.8888888888888888,
mmocr MASTER,445,TGIF2,TGIF2,1.0,1.0,
mmocr MASTER,446,Lines:,LHFPL5,0.16666666666666663,0.16666666666666666,
mmocr MASTER,447,BLOCIS4,BLOC1S4,0.8571428571428572,0.8571428571428571,
mmocr MASTER,448,BRID,BRF2,0.5,0.5,
mmocr MASTER,449,_ADAM21P1,ADAM21P1,0.8888888888888888,0.9411764705882353,
mmocr MASTER,450,you,EIF3EP1,0.0,0.0,yes
mmocr MASTER,451,NDUFASPIO,NDUFA5P10,0.6666666666666667,0.6666666666666666,
mmocr MASTER,452,High,H3C9P,0.19999999999999996,0.2222222222222222,yes
mmocr MASTER,453,EIF3E,EIF3E,1.0,1.0,
mmocr MASTER,454,ZIM3,ZIM3,1.0,1.0,
mmocr MASTER,455,LYPLAL1,LYPLAL1,1.0,1.0,
mmocr MASTER,456,IMTEND1,MT-ND1,0.7142857142857143,0.7692307692307693,
mmocr MASTER,457,MRAP,MRAP,1.0,1.0,
mmocr MASTER,458,PRKG1-AS1,PRKG1-AS1,1.0,1.0,
mmocr MASTER,459,(GEVID,FGF7P6,0.16666666666666663,0.16666666666666666,
mmocr MASTER,460,[SAASP,SAA3P,0.6666666666666667,0.7272727272727273,
mmocr MASTER,461,-,HSD3BP3,0.0,0.0,yes
mmocr MASTER,462,LXN2,TXN2,0.75,0.75,
mmocr MASTER,463,BIRC6-AS2,BIRC6-AS2,1.0,1.0,
mmocr MASTER,464,NANOGNIA,NANOGNB,0.75,0.8,
mmocr MASTER,465,TRK-CTTZ3,TRK-CTT2-3,0.8,0.8421052631578947,
mmocr MASTER,466,UQCRBP2,UQCRBP2,1.0,1.0,
mmocr MASTER,467,SYNDHID,PCDHGB2,0.1428571428571429,0.2857142857142857,
mmocr MASTER,468,ARHGEF5,ARHGEF5,1.0,1.0,
mmocr MASTER,469,From:,OR6N2,0.0,0.0,yes
mmocr MASTER,470,AMY2B,AMY2B,1.0,1.0,
mmocr MASTER,471,ADAM2,ADAM2,1.0,1.0,
mmocr MASTER,472,GRM5,GRM5,1.0,1.0,
mmocr MASTER,473,TXIN2P1A,TXN2P1,0.75,0.8571428571428571,
mmocr MASTER,474,-,CIDECP1,0.0,0.0,yes
mmocr MASTER,475,PPIAP24,PPIAP24,1.0,1.0,
mmocr MASTER,476,USPIRED,USP9YP9,0.4285714285714286,0.42857142857142855,
mmocr MASTER,477,SCGB1D2,SCGB1D2,1.0,1.0,
mmocr MASTER,478,<IFNA20P,IFNA20P,0.875,0.9333333333333333,
mmocr MASTER,479,OR2T34,OR2T34,1.0,1.0,
mmocr MASTER,480,IPLINT,PLIN1,0.6666666666666667,0.7272727272727273,
mmocr MASTER,481,TMEM147-AST,TMEM147-AS1,0.9090909090909091,0.9090909090909091,
mmocr MASTER,482,PAC:,SPAG9,0.4,0.4444444444444444,yes
mmocr MASTER,483,MIR323B,MIR323B,1.0,1.0,
mmocr MASTER,484,RPL12P7,RPL12P7,1.0,1.0,
mmocr MASTER,485,LRRFIP2,LRRFIP2,1.0,1.0,
mmocr MASTER,486,HARNPCLING,HNRNPCL1,0.6,0.6666666666666666,
mmocr MASTER,487,GUSBP6,GUSBP6,1.0,1.0,
mmocr MASTER,488,TRQ-CTG9-P,TRQ-CTG9-1,0.9,0.9,
mmocr MASTER,489,the,IL7,0.0,0.0,yes
mmocr MASTER,490,MIRIOTIC,MIR10394,0.375,0.375,
mmocr MASTER,491,DTWD1,DTWD1,1.0,1.0,
mmocr MASTER,492,ERVK3=2,ERVK3-2,0.8571428571428572,0.8571428571428571,
mmocr MASTER,493,RFNG,RFNG,1.0,1.0,
mmocr MASTER,494,Organization:,RPL23AP39,0.0,0.0,
mmocr MASTER,495,TRO-CTG8-3,TRQ-CTG8-3,0.9,0.9,
mmocr MASTER,496,SNORA16B,SNORA16B,1.0,1.0,
mmocr MASTER,497,_RTP,RTP1,0.5,0.75,
mmocr MASTER,498,Classic,C1QB,0.1428571428571429,0.18181818181818182,
mmocr MASTER,499,From:,OR4C16,0.0,0.0,
mmocr MASTER,500,MIR548AN,MIR548AN,1.0,1.0,
mmocr MASTER,501,CALD,CALD1,0.8,0.8888888888888888,
mmocr MASTER,502,From:,ZPR1,0.0,0.0,
mmocr MASTER,503,TPM3P6,TPM3P6,1.0,1.0,
mmocr MASTER,504,PEX1,PEX13,0.8,0.8888888888888888,
mmocr MASTER,505,BURNS,BTBD10P2,0.125,0.15384615384615385,
mmocr MASTER,506,LINC02425,LINC02425,1.0,1.0,
mmocr MASTER,507,SF3A2,SF3A2,1.0,1.0,
mmocr MASTER,508,LIME1,LIME1,1.0,1.0,
mmocr MASTER,509,MIR3130-2,MIR3130-2,1.0,1.0,
mmocr MASTER,510,MTERF1,MTERF1,1.0,1.0,
mmocr MASTER,511,026K1,OR6K1P,0.5,0.5454545454545454,
mmocr MASTER,512,RNU6-61P),RNU6-61P,0.8888888888888888,0.9411764705882353,
mmocr MASTER,513,TAS2R46,TAS2R46,1.0,1.0,
mmocr MASTER,514,MAVS,MAVS,1.0,1.0,
mmocr MASTER,515,LYSMD1,LYSMD1,1.0,1.0,
mmocr MASTER,516,Birber,TRBJ2-6,0.0,0.15384615384615385,
mmocr MASTER,517,PCL,PC,0.6666666666666667,0.8,
mmocr MASTER,518,JPDE5A,PDE5A,0.8333333333333334,0.9090909090909091,
mmocr MASTER,519,TCEAL,TCEA1,0.8,0.8,
mmocr MASTER,520,From:,ENY2,0.0,0.0,
mmocr MASTER,521,MIR550BI>,MIR550B1,0.7777777777777778,0.8235294117647058,
mmocr MASTER,522,PRIVA5SP200,RNA5SP291,0.5454545454545454,0.6,
mmocr MASTER,523,DUSP9,DUSP9,1.0,1.0,
mmocr MASTER,524,NNTP-Posting-Host:,RNU6-590P,0.11111111111111116,0.14814814814814814,
mmocr MASTER,525,MIR6511A1,MIR6511A1,1.0,1.0,
mmocr MASTER,526,Lines:,DLGAP1-AS5,0.09999999999999998,0.125,
mmocr MASTER,527,CAN,ADAMTS5,0.1428571428571429,0.2,yes
mmocr MASTER,528,Subject:,RPL6P14,0.0,0.0,
mmocr MASTER,529,Lines:,LINC01828,0.11111111111111116,0.13333333333333333,yes
mmocr MASTER,530,RPS26P34,RPS26P34,1.0,1.0,
mmocr MASTER,531,LINC00868,LINC00868,1.0,1.0,
mmocr MASTER,532,NUP35,NUP35,1.0,1.0,
mmocr MASTER,533,FBXW9,FBXW9,1.0,1.0,
mmocr MASTER,534,LINCO13959,LINC01395,0.8,0.8421052631578947,
mmocr MASTER,535,[LINC01569,LINC01569,0.9,0.9473684210526315,
mmocr MASTER,536,MIR4497,MIR4497,1.0,1.0,
mmocr MASTER,537,Newsgroups:,RN7SL297P,0.0,0.1,
mmocr MASTER,538,NSD3,NSD3,1.0,1.0,
mmocr MASTER,539,SOST-ID,SOS1-IT1,0.625,0.6666666666666666,
mmocr MASTER,540,COL6A3,COL6A3,1.0,1.0,
mmocr MASTER,541,MOSMP,MOSMO,0.8,0.8,
mmocr MASTER,542,and,MIR3910-2,0.0,0.0,yes
mmocr MASTER,543,ANKRD44-IT1,ANKRD44-IT1,1.0,1.0,
mmocr MASTER,544,CLINCO10:38,LINC01038,0.7272727272727273,0.8,
mmocr MASTER,545,CONTROLLERS,NMTRQ-TTG6-1,0.08333333333333337,0.2608695652173913,
mmocr MASTER,546,SLC30A9,SLC30A9,1.0,1.0,
mmocr MASTER,547,NDR,WDR7,0.5,0.5714285714285714,
mmocr MASTER,548,kdmab,KDM4B,0.0,0.0,
mmocr MASTER,549,ATP13AS-ASI,ATP13A5-AS1,0.8181818181818181,0.8181818181818182,
mmocr MASTER,550,PCED18,PCED1B,0.8333333333333334,0.8333333333333334,
mmocr MASTER,551,RNA5SP202,RNA5SP282,0.8888888888888888,0.8888888888888888,
mmocr MASTER,552,WDR72,WDR72,1.0,1.0,
mmocr MASTER,553,LINC02145,LINC02145,1.0,1.0,
mmocr MASTER,554,CAPSL-DT,CAPSL-DT,1.0,1.0,
mmocr MASTER,555,NPM1P23,NPM1P23,1.0,1.0,
mmocr MASTER,556,a,CTDSP2,0.0,0.0,yes
mmocr MASTER,557,PNMA6BI,PNMA6B,0.8571428571428572,0.9230769230769231,
mmocr MASTER,558,CEP112,CEP112,1.0,1.0,
mmocr MASTER,559,Sender:,CDH18-AS1,0.0,0.125,
mmocr MASTER,560,TMEMT45,TMEM145,0.8571428571428572,0.8571428571428571,
mmocr MASTER,561,ELOCP6,ELOCP6,1.0,1.0,
mmocr MASTER,562,more,AQP5,0.0,0.0,yes
mmocr MASTER,563,the,RN7SL443P,0.0,0.0,
mmocr MASTER,564,ZNF101PIN,ZNF101P1,0.7777777777777778,0.8235294117647058,
mmocr MASTER,565,LINCO1992,LINC01992,0.8888888888888888,0.8888888888888888,
mmocr MASTER,566,RNU6-326P,RNU6-326P,1.0,1.0,
mmocr MASTER,567,CA15P2,CA15P2,1.0,1.0,
mmocr MASTER,568,RNU6-1027P,RNU6-1027P,1.0,1.0,
mmocr MASTER,569,SERPINB6,SERPINB6,1.0,1.0,
mmocr MASTER,570,Sender:,UBA52P7,0.0,0.0,
mmocr MASTER,571,From:,TBC1D3P2,0.0,0.0,
mmocr MASTER,572,RPL32p2,RPL32P2,0.8571428571428572,0.8571428571428571,
mmocr MASTER,573,H3P10,H3P10,1.0,1.0,
mmocr MASTER,574,CYNNAPL,CTNNA1P1,0.625,0.6666666666666666,
mmocr MASTER,575,KLEAPP,KLF4P1,0.5,0.5,
mmocr MASTER,576,_NIR21P,VN1R21P,0.7142857142857143,0.7142857142857143,
mmocr MASTER,577,ACOX3,ACOX3,1.0,1.0,
mmocr MASTER,578,RNU11-4P,RNU11-4P,1.0,1.0,
mmocr MASTER,579,LINCO1318,LINC01318,0.8888888888888888,0.8888888888888888,
mmocr MASTER,580,Lines:,NXPE4,0.0,0.0,
mmocr MASTER,581,CNFRSF2,TNFRSF25,0.75,0.8,
mmocr MASTER,582,was,RNU7-127P,0.0,0.0,
mmocr MASTER,583,AIG14,ATG14,0.8,0.8,
mmocr MASTER,584,<INTS402,INTS4P2,0.75,0.8,
mmocr MASTER,585,COMMIT,DNM1L,0.16666666666666663,0.18181818181818182,
mmocr MASTER,586,PIRC54,PIRC54,1.0,1.0,
mmocr MASTER,587,BORN,BORA,0.75,0.75,
mmocr MASTER,588,SMGPG,SMG1P6,0.6666666666666667,0.7272727272727273,
mmocr MASTER,589,UGT2B26,UGT2B26P,0.875,0.9333333333333333,
mmocr MASTER,590,IGBP1-AS1,IGBP1-AS1,1.0,1.0,
mmocr MASTER,591,-,AKR1B1P6,0.0,0.0,yes
mmocr MASTER,592,are,DNAJC7,0.0,0.0,
mmocr MASTER,593,open,DPH6,0.0,0.0,
mmocr MASTER,594,SNORA2:,SNORA21,0.8571428571428572,0.8571428571428571,
mmocr MASTER,595,MT-OLR,MT-OLR,1.0,1.0,
mmocr MASTER,596,RPL12p49),RPL12P49,0.7777777777777778,0.8235294117647058,
mmocr MASTER,597,LINC02828282,LINC02828,0.75,0.8571428571428571,
mmocr MASTER,598,CPNE3,CPNE3,1.0,1.0,
mmocr MASTER,599,LECT2,LECT2,1.0,1.0,
mmocr MASTER,600,RPS15AP36,RPS15AP36,1.0,1.0,
mmocr MASTER,601,_B3GN13,B3GNT3,0.7142857142857143,0.7692307692307693,
mmocr MASTER,602,RN-SKP74,RN7SKP74,0.875,0.875,
mmocr MASTER,603,processors,RNA5SP219,0.0,0.0,
mmocr MASTER,604,LINCO2020,LINC02943,0.5555555555555556,0.6666666666666666,
mmocr MASTER,605,RNUGGIEST,RNU6-621P,0.33333333333333337,0.3333333333333333,
mmocr MASTER,606,PUTTAST,POT1-AS1,0.5,0.5333333333333333,
mmocr MASTER,607,SNORTED,SNORA41,0.5714285714285714,0.5714285714285714,
mmocr MASTER,608,EFR3B,EFR3B,1.0,1.0,
mmocr MASTER,609,LINC02274,LINC02274,1.0,1.0,
mmocr MASTER,610,RN7SKP247,RN7SKP247,1.0,1.0,
mmocr MASTER,611,MIRINE,MIR197,0.5,0.5,
mmocr MASTER,612,CLECAFY,CLEC4F,0.7142857142857143,0.7692307692307693,
mmocr MASTER,613,PIWIL1,PIWIL1,1.0,1.0,
mmocr MASTER,614,MIRSION:,MIR378H,0.375,0.4,
mmocr MASTER,615,and,KRT18P53,0.0,0.0,
mmocr MASTER,616,BTBD9,BTBD9,1.0,1.0,
mmocr MASTER,617,RNU6-/49P,RNU6-749P,0.8888888888888888,0.8888888888888888,
mmocr MASTER,618,and,LINC01701,0.0,0.0,yes
mmocr MASTER,619,BRPER,BRPF1,0.6,0.6,
mmocr MASTER,620,RUMBANS,RNU6-947P,0.2222222222222222,0.25,yes
mmocr MASTER,621,NR2C's,NR2C2,0.6666666666666667,0.7272727272727273,
mmocr MASTER,622,NASSA/IB,RNA5SP411,0.33333333333333337,0.35294117647058826,
mmocr MASTER,623,H3P32,H3P32,1.0,1.0,
mmocr MASTER,624,RPL17P27],RPL17P27,0.8888888888888888,0.9411764705882353,
mmocr MASTER,625,BCRP6,BCRP6,1.0,1.0,
mmocr MASTER,626,KJIDIORIS-INNG,IGHD1OR15-1B,0.2857142857142857,0.38461538461538464,
mmocr MASTER,627,CAMLG,CAMLG,1.0,1.0,
mmocr MASTER,628,and,GAMTP1,0.0,0.0,yes
mmocr MASTER,629,RACK1P1,RACK1P1,1.0,1.0,
mmocr MASTER,630,support,SLC34A2,0.0,0.0,yes
mmocr MASTER,631,JARID2-AS1,JARID2-AS1,1.0,1.0,
mmocr MASTER,632,FAM218BP,FAM218BP,1.0,1.0,
mmocr MASTER,633,(CARMN,CARMN,0.8333333333333334,0.9090909090909091,
mmocr MASTER,634,weeken,TMCC1-DT,0.0,0.0,
mmocr MASTER,635,DAB2IP,DAB2IP,1.0,1.0,
mmocr MASTER,636,BICD2,BICD2,1.0,1.0,
mmocr MASTER,637,MUCKY,MUC20,0.6,0.6,
mmocr MASTER,638,the,SPZ1,0.0,0.0,
mmocr MASTER,639,GLRXP2,GLRXP2,1.0,1.0,
mmocr MASTER,640,CYCSP39,CYCSP39,1.0,1.0,
mmocr MASTER,641,NNTP-Posting-Host:,RN7SKP213,0.11111111111111116,0.14814814814814814,
mmocr MASTER,642,ACMSDI,ACMSD,0.8333333333333334,0.9090909090909091,
