model,prediction,ground truth,1-NED,difflib ratio
mmocr MASTER,PIP3,PIP3,1.0,1.0
mmocr MASTER,MHCI,MHC I,0.8,0.8888888888888888
mmocr MASTER,FOLR,FOLR,1.0,1.0
mmocr MASTER,[caveolin,caveolin,0.8888888888888888,0.9411764705882353
mmocr MASTER,Src,Src,1.0,1.0
mmocr MASTER,+p,+p,1.0,1.0
mmocr MASTER,PI(4.5)P2,"PI(4,5)P2",0.8888888888888888,0.8888888888888888
mmocr MASTER,PIGJASH3,"PI(3,4,5)P3",0.2727272727272727,0.3157894736842105
mmocr MASTER,apkc,aPKC,0.25,0.25
mmocr MASTER,CDC42,CDC42,1.0,1.0
mmocr MASTER,PLD,PLD,1.0,1.0
mmocr MASTER,CYLD,CYLD,1.0,1.0
mmocr MASTER,TRIM2S,TRIM25,0.8333333333333334,0.8333333333333334
mmocr MASTER,RNF125,RNF125,1.0,1.0
mmocr MASTER,ISGIS,ISG15,0.6,0.6
mmocr MASTER,Atg5,Atg5,1.0,1.0
mmocr MASTER,Atg12,Atg12,1.0,1.0
mmocr MASTER,RIG-I,RIG-I,1.0,1.0
mmocr MASTER,NLRX1,NLRX1,1.0,1.0
mmocr MASTER,MITA,MITA,1.0,1.0
mmocr MASTER,LGP2,LGP2,1.0,1.0
mmocr MASTER,DAK,DAK,1.0,1.0
mmocr MASTER,[RNF125,RNF125,0.8571428571428572,0.9230769230769231
mmocr MASTER,MDA5,MDA5,1.0,1.0
mmocr MASTER,_IPS-1,IPS-1,0.8333333333333334,0.9090909090909091
mmocr MASTER,DUBA,DUBA,1.0,1.0
mmocr MASTER,TRAF3,TRAF3,1.0,1.0
mmocr MASTER,TRADD,TRADD,1.0,1.0
mmocr MASTER,TANK,TANK,1.0,1.0
mmocr MASTER,NAP1,NAP1,1.0,1.0
mmocr MASTER,SINTBAD,SINTBAD,1.0,1.0
mmocr MASTER,FADD,FADD,1.0,1.0
mmocr MASTER,RIP1,RIP1,1.0,1.0
mmocr MASTER,TRAF2,TRAF2,1.0,1.0
mmocr MASTER,TAK1,TAK1,1.0,1.0
mmocr MASTER,TRAF6,TRAF6,1.0,1.0
mmocr MASTER,MEKK1,MEKK1,1.0,1.0
mmocr MASTER,SIKE,SIKE,1.0,1.0
mmocr MASTER,DDX3X,DDX3X,1.0,1.0
mmocr MASTER,PIN1,PIN1,1.0,1.0
mmocr MASTER,IKK,IKKE,0.75,0.8571428571428571
mmocr MASTER,TBK1,TBK1,1.0,1.0
mmocr MASTER,IKKY,IKKy,0.75,0.75
mmocr MASTER,IRF-3,IRF-3,1.0,1.0
mmocr MASTER,IRF-1,IRF-7,0.8,0.8
mmocr MASTER,CASPS,CASP8,0.8,0.8
mmocr MASTER,CASPIO],CASP10,0.5714285714285714,0.6153846153846154
mmocr MASTER,"IKK,",IKKy,0.75,0.75
mmocr MASTER,IKK,IKKa,0.75,0.8571428571428571
mmocr MASTER,IKK3,IKKB,0.75,0.75
mmocr MASTER,IkB,IkB,1.0,1.0
mmocr MASTER,NFKB,NFkB,0.75,0.75
mmocr MASTER,JNK,JNK,1.0,1.0
mmocr MASTER,p38,p38,1.0,1.0
mmocr MASTER,IFNa,IFNa,1.0,1.0
mmocr MASTER,IFN3,IFNB,0.75,0.75
mmocr MASTER,IFN#,IFNw,0.75,0.75
mmocr MASTER,IFN:,IFNE,0.75,0.75
mmocr MASTER,IFNk,IFNk,1.0,1.0
mmocr MASTER,IL-8,IL-8,1.0,1.0
mmocr MASTER,TNF%,TNFa,0.75,0.75
mmocr MASTER,IL-12,IL-12,1.0,1.0
mmocr MASTER,IP10,IP10,1.0,1.0
mmocr MASTER,DNA,DNA,1.0,1.0
mmocr MASTER,DNA,DNA,1.0,1.0
mmocr MASTER,MAPK,MAPK,1.0,1.0
mmocr MASTER,[DLL1.4,DLL1/4,0.7142857142857143,0.7692307692307693
mmocr MASTER,[Noth3],Notch3,0.5714285714285714,0.7692307692307693
mmocr MASTER,Lifty,IFN-y,0.19999999999999996,0.2
mmocr MASTER,IFNR,IFNyR,0.8,0.8888888888888888
mmocr MASTER,JAK1.2,JAK1/2,0.8333333333333334,0.8333333333333334
mmocr MASTER,IL-12,IL-12,1.0,1.0
mmocr MASTER,IL-12R,IL-12R,1.0,1.0
mmocr MASTER,JAK2,JAK2,1.0,1.0
mmocr MASTER,TYK2,TYK2,1.0,1.0
mmocr MASTER,CD4,CD4,1.0,1.0
mmocr MASTER,Lck,Lck,1.0,1.0
mmocr MASTER,CD3,CD3e,0.75,0.8571428571428571
mmocr MASTER,CD3y,CD3y,1.0,1.0
mmocr MASTER,MHCILL,MHCII,0.6666666666666667,0.7272727272727273
mmocr MASTER,TCRa,TCRa,1.0,1.0
mmocr MASTER,TCRH,TCRB,0.75,0.75
mmocr MASTER,CD30,CD3C,0.75,0.75
mmocr MASTER,CD34,CD3C,0.75,0.75
mmocr MASTER,CD38,CD36,0.75,0.75
mmocr MASTER,CD3e,CD3e,1.0,1.0
mmocr MASTER,LAT,LAT,1.0,1.0
mmocr MASTER,ZAPTO,ZAP70,0.6,0.6
mmocr MASTER,PLC-1,PLCy1,0.8,0.8
mmocr MASTER,IL-2,IL-2,1.0,1.0
mmocr MASTER,IL-2R,IL-2R,1.0,1.0
mmocr MASTER,JAK1:3,JAK1/3,0.8333333333333334,0.8333333333333334
mmocr MASTER,IL-4,IL-4,1.0,1.0
mmocr MASTER,IL-4R,IL-4R,1.0,1.0
mmocr MASTER,JAK1.3,JAK1/3,0.8333333333333334,0.8333333333333334
mmocr MASTER,Jagged1.12,Jagged1/2,0.8,0.8421052631578947
mmocr MASTER,Notch1.2],Notch1/2,0.7777777777777778,0.8235294117647058
mmocr MASTER,STATI,STAT1,0.8,0.8
mmocr MASTER,[STAT4,STAT4,0.8333333333333334,0.9090909090909091
mmocr MASTER,Can,CaN,0.6666666666666667,0.6666666666666666
mmocr MASTER,NFAT,NFAT,1.0,1.0
mmocr MASTER,PKC0,PKC8,0.75,0.75
mmocr MASTER,IKK,IKK,1.0,1.0
mmocr MASTER,NFB,NFkB,0.75,0.8571428571428571
mmocr MASTER,IkB,IkB,1.0,1.0
mmocr MASTER,ERK,ERK,1.0,1.0
mmocr MASTER,Fos,Fos,1.0,1.0
mmocr MASTER,p38,p38,1.0,1.0
mmocr MASTER,JNK,JNK,1.0,1.0
mmocr MASTER,Jun,Jun,1.0,1.0
mmocr MASTER,[STATS,STAT5,0.6666666666666667,0.7272727272727273
mmocr MASTER,STATE,STAT6,0.8,0.8
mmocr MASTER,Gata3,Gata3,1.0,1.0
mmocr MASTER,C-IVIA,c-Maf,0.16666666666666663,0.18181818181818182
mmocr MASTER,MAML1,MAML1,1.0,1.0
mmocr MASTER,RBPJ,RBPJ,1.0,1.0
mmocr MASTER,T-Bet,T-Bet,1.0,1.0
mmocr MASTER,MAMLI,MAML1,0.8,0.8
mmocr MASTER,RBPJ,RBPJ,1.0,1.0
mmocr MASTER,pso,p50,0.33333333333333337,0.3333333333333333
mmocr MASTER,c-Rel,c-Rel,1.0,1.0
mmocr MASTER,TB>,T-Bet,0.4,0.5
mmocr MASTER,IFN-Y,IFN-y,0.8,0.8
mmocr MASTER,IL-12Rb,IL-12Rb,1.0,1.0
mmocr MASTER,RUNX3,RUNX3,1.0,1.0
mmocr MASTER,Gata3,Gata3,1.0,1.0
mmocr MASTER,IL2Ra,IL2Ra,1.0,1.0
mmocr MASTER,IL4Ra,IL4Ra,1.0,1.0
mmocr MASTER,IL4,IL-4,0.75,0.8571428571428571
mmocr MASTER,IL-2,IL-2,1.0,1.0
mmocr MASTER,IL-5,IL-5,1.0,1.0
mmocr MASTER,IL-13,IL-13,1.0,1.0
mmocr MASTER,c-Maf,c-Maf,1.0,1.0
mmocr MASTER,Th2,Th2,1.0,1.0
mmocr MASTER,PLC,PLC,1.0,1.0
mmocr MASTER,IP3R,IP3R,1.0,1.0
mmocr MASTER,Go,Gq,0.5,0.5
mmocr MASTER,DOCC,DOCC,1.0,1.0
mmocr MASTER,S-HT2A,5-HT2A,0.8333333333333334,0.8333333333333334
mmocr MASTER,SERT,SERT,1.0,1.0
mmocr MASTER,IP3,IP3,1.0,1.0
mmocr MASTER,5-HT,5-HT,1.0,1.0
mmocr MASTER,5-HT,5-HT,1.0,1.0
mmocr MASTER,C2+,Ca2+,0.75,0.8571428571428571
mmocr MASTER,Cat,Ca2+,0.5,0.5714285714285714
mmocr MASTER,VGCC,VGCC,1.0,1.0
mmocr MASTER,VGCC,VGCC,1.0,1.0
mmocr MASTER,S-HT2,5-HT2,0.8,0.8
mmocr MASTER,Gq,Gq,1.0,1.0
mmocr MASTER,S-HT3,5-HT3,0.8,0.8
mmocr MASTER,"5HT46,7","5-HT4,6,7",0.7777777777777778,0.875
mmocr MASTER,Gs,Gs,1.0,1.0
mmocr MASTER,SHTIAF,5-HT1AF,0.5714285714285714,0.6153846153846154
mmocr MASTER,S-HTsa,5-HT5a,0.6666666666666667,0.6666666666666666
mmocr MASTER,Gifo,Gi/o,0.75,0.75
mmocr MASTER,VGCC,VGCC,1.0,1.0
mmocr MASTER,SERT,SERT,1.0,1.0
mmocr MASTER,_GIRK,GIRK,0.8,0.8888888888888888
mmocr MASTER,MAO-A,MAO-A,1.0,1.0
mmocr MASTER,VIVIAT,VMAT,0.5,0.6
mmocr MASTER,DDC,DDC,1.0,1.0
mmocr MASTER,TPH,TPH,1.0,1.0
mmocr MASTER,IP3R,IP3R,1.0,1.0
mmocr MASTER,PLC,PLC,1.0,1.0
mmocr MASTER,PKC,PKC,1.0,1.0
mmocr MASTER,ERK,ERK,1.0,1.0
mmocr MASTER,Cytp450],Cyt p450,0.75,0.875
mmocr MASTER,Lox,Lox,1.0,1.0
mmocr MASTER,Cox,Cox,1.0,1.0
mmocr MASTER,PKA,PKA,1.0,1.0
mmocr MASTER,ACS,AC5,0.6666666666666667,0.6666666666666666
mmocr MASTER,Epac,Epac,1.0,1.0
mmocr MASTER,KCN,KCN,1.0,1.0
mmocr MASTER,GABAA,GABAA,1.0,1.0
mmocr MASTER,sappor,sAPPa,0.16666666666666663,0.36363636363636365
mmocr MASTER,PLC,PLC,1.0,1.0
mmocr MASTER,PKC,PKC,1.0,1.0
mmocr MASTER,Casp3,Casp3,1.0,1.0
mmocr MASTER,MKP-1,MKP-1,1.0,1.0
mmocr MASTER,ERK,ERK,1.0,1.0
mmocr MASTER,IP3R,IP3R,1.0,1.0
mmocr MASTER,MEK1,MEK1,1.0,1.0
mmocr MASTER,Raf,Raf,1.0,1.0
mmocr MASTER,Ras,Ras,1.0,1.0
mmocr MASTER,MMP,MMP,1.0,1.0
mmocr MASTER,c-Src,c-Src,1.0,1.0
mmocr MASTER,Gs,Gs,1.0,1.0
mmocr MASTER,GPER,GPER,1.0,1.0
mmocr MASTER,HB-EGF,HB-EGF,1.0,1.0
mmocr MASTER,AC,AC,1.0,1.0
mmocr MASTER,HB-EGF,HB-EGF,1.0,1.0
mmocr MASTER,Shc,Shc,1.0,1.0
mmocr MASTER,Grb2,Grb2,1.0,1.0
mmocr MASTER,PKA,PKA,1.0,1.0
mmocr MASTER,CAMP,cAMP,0.75,0.75
mmocr MASTER,sos,SOS,0.0,0.0
mmocr MASTER,Ras,Ras,1.0,1.0
mmocr MASTER,PI3K,PI3K,1.0,1.0
mmocr MASTER,Akt,Akt,1.0,1.0
mmocr MASTER,[GABAB,GABAB,0.8333333333333334,0.9090909090909091
mmocr MASTER,Gilo,Gi/o,0.75,0.75
mmocr MASTER,GIRK,GIRK,1.0,1.0
mmocr MASTER,It,u,0.0,0.0
mmocr MASTER,3End,BEnd,0.75,0.75
mmocr MASTER,Gilo,Gi/o,0.75,0.75
mmocr MASTER,ACT,AC,0.6666666666666667,0.8
mmocr MASTER,CAMP,cAMP,0.75,0.75
mmocr MASTER,PKA,PKA,1.0,1.0
mmocr MASTER,PKCS,PKC6,0.75,0.75
mmocr MASTER,DAGI,DAG,0.75,0.8571428571428571
mmocr MASTER,E2,E2,1.0,1.0
mmocr MASTER,mER,mER,1.0,1.0
mmocr MASTER,Gq,Gq,1.0,1.0
mmocr MASTER,PLC,PLC,1.0,1.0
mmocr MASTER,IP3,IP3,1.0,1.0
mmocr MASTER,IP3R,IP3R,1.0,1.0
mmocr MASTER,mGhR1a,mGluR1a,0.7142857142857143,0.7692307692307693
mmocr MASTER,ER,ER,1.0,1.0
mmocr MASTER,E2,E2,1.0,1.0
mmocr MASTER,c-Sic,c-Src,0.8,0.8
mmocr MASTER,PI3K,PI3K,1.0,1.0
mmocr MASTER,Akt,Akt,1.0,1.0
mmocr MASTER,_NOS,eNOS,0.75,0.75
mmocr MASTER,CAM,CAM,1.0,1.0
mmocr MASTER,Ras,Ras,1.0,1.0
mmocr MASTER,Raf,Raf,1.0,1.0
mmocr MASTER,MEK,MEK,1.0,1.0
mmocr MASTER,ERK1.2,ERK1/2,0.8333333333333334,0.8333333333333334
mmocr MASTER,PCREB,pCREB,0.8,0.8
mmocr MASTER,[PCREB,pCREB,0.6666666666666667,0.7272727272727273
mmocr MASTER,ER,ER,1.0,1.0
mmocr MASTER,Hsp90,Hsp90,1.0,1.0
mmocr MASTER,FKBPs2,FKBP52,0.8333333333333334,0.8333333333333334
mmocr MASTER,Hsp70,Hsp70,1.0,1.0
mmocr MASTER,ER,ER,1.0,1.0
mmocr MASTER,Co.4,CoA,0.5,0.5714285714285714
mmocr MASTER,ER,ER,1.0,1.0
mmocr MASTER,E2,E2,1.0,1.0
mmocr MASTER,Co.A,CoA,0.75,0.8571428571428571
mmocr MASTER,TF,TF,1.0,1.0
mmocr MASTER,PCREB,pCREB,0.8,0.8
mmocr MASTER,Raf,Raf,1.0,1.0
mmocr MASTER,MEK,MEK,1.0,1.0
mmocr MASTER,ERK1.2,ERK1/2,0.8333333333333334,0.8333333333333334
mmocr MASTER,PCREB,pCREB,0.8,0.8
mmocr MASTER,BCL2,BCL2,1.0,1.0
mmocr MASTER,KRT19,KRT19,1.0,1.0
mmocr MASTER,TFF1,TFF1,1.0,1.0
mmocr MASTER,TGFs,TGFa,0.75,0.75
mmocr MASTER,EBAG9,EBAG9,1.0,1.0
mmocr MASTER,CTSD,CTSD,1.0,1.0
mmocr MASTER,PGR,PGR,1.0,1.0
mmocr MASTER,RAR&,RARa,0.75,0.75
mmocr MASTER,pr,BR,0.0,0.0
mmocr MASTER,Gs,Gs,1.0,1.0
mmocr MASTER,AC,AC,1.0,1.0
mmocr MASTER,air,a1R,0.33333333333333337,0.3333333333333333
mmocr MASTER,Gq,Gq,1.0,1.0
mmocr MASTER,PLCB,PLCB,1.0,1.0
mmocr MASTER,MBR,M3R,0.6666666666666667,0.6666666666666666
mmocr MASTER,ATP,ATP,1.0,1.0
mmocr MASTER,PMCA,PMCA,1.0,1.0
mmocr MASTER,NKCC1,NKCC1,1.0,1.0
mmocr MASTER,KCNN4,KCNN4,1.0,1.0
mmocr MASTER,Maxik,MaxiK,0.8,0.8
mmocr MASTER,AE2,AE2,1.0,1.0
mmocr MASTER,Calvi,CaM,0.4,0.5
mmocr MASTER,NOS,NOS,1.0,1.0
mmocr MASTER,GC-s,GC-s,1.0,1.0
mmocr MASTER,NHE1,NHE1,1.0,1.0
mmocr MASTER,Cat-Like,CaT-Like,0.875,0.875
mmocr MASTER,PKG,PKG,1.0,1.0
mmocr MASTER,NA,NA,1.0,1.0
mmocr MASTER,CAMP,cAMP,0.75,0.75
mmocr MASTER,DAG,DAG,1.0,1.0
mmocr MASTER,IP3,IP3,1.0,1.0
mmocr MASTER,Kt,K+,0.5,0.5
mmocr MASTER,Ach,Ach,1.0,1.0
mmocr MASTER,Nat,Na+,0.6666666666666667,0.6666666666666666
mmocr MASTER,Case,Ca2+,0.5,0.5
mmocr MASTER,kx,K+,0.0,0.0
mmocr MASTER,CF,Cl-,0.33333333333333337,0.4
mmocr MASTER,Nat,Na+,0.6666666666666667,0.6666666666666666
mmocr MASTER,K*,K+,0.5,0.5
mmocr MASTER,K*,K+,0.5,0.5
mmocr MASTER,HOOK,HCO3-,0.4,0.4444444444444444
mmocr MASTER,Ht,H+,0.5,0.5
mmocr MASTER,H2C03,H2CO3,0.8,0.8
mmocr MASTER,H2O,H2O,1.0,1.0
mmocr MASTER,CO2,CO2,1.0,1.0
mmocr MASTER,NO,NO,1.0,1.0
mmocr MASTER,COMP,cGMP,0.5,0.5
mmocr MASTER,PKA,PKA,1.0,1.0
mmocr MASTER,VAMP,VAMP,1.0,1.0
mmocr MASTER,PKC,PKC,1.0,1.0
mmocr MASTER,MUCSBI,MUC5B,0.6666666666666667,0.7272727272727273
mmocr MASTER,MUCT,MUC7,0.75,0.75
mmocr MASTER,AMY,AMY,1.0,1.0
mmocr MASTER,aprive,aPRP,0.16666666666666663,0.2
mmocr MASTER,bprp,bPRP,0.25,0.25
mmocr MASTER,DMBT1,DMBT1,1.0,1.0
mmocr MASTER,Cystatin,Cystatin,1.0,1.0
mmocr MASTER,Histatin,Histatin,1.0,1.0
mmocr MASTER,Statherin,Statherin,1.0,1.0
mmocr MASTER,LYZ,LYZ,1.0,1.0
mmocr MASTER,LPO,LPO,1.0,1.0
mmocr MASTER,LL-37,LL-37,1.0,1.0
mmocr MASTER,IP3R,IP3R,1.0,1.0
mmocr MASTER,Ryle,RyR,0.5,0.5714285714285714
mmocr MASTER,BEST2,BEST2,1.0,1.0
mmocr MASTER,AOPS,AQP5,0.5,0.5
mmocr MASTER,CD381157,CD38/157,0.875,0.875
mmocr MASTER,AOPS,AQP5,0.5,0.5
mmocr MASTER,H2O,H2O,1.0,1.0
mmocr MASTER,O.2+,Ca2+,0.5,0.5
mmocr MASTER,cat,Ca2+,0.25,0.2857142857142857
mmocr MASTER,cat,Ca2+,0.25,0.2857142857142857
mmocr MASTER,Nat,Na+,0.6666666666666667,0.6666666666666666
mmocr MASTER,H20,H2O,0.6666666666666667,0.6666666666666666
mmocr MASTER,mEH,mEH,1.0,1.0
mmocr MASTER,OATPs,OATPs,1.0,1.0
mmocr MASTER,NTCP,NTCP,1.0,1.0
mmocr MASTER,OATs,OATs,1.0,1.0
mmocr MASTER,OCT1,OCT1,1.0,1.0
mmocr MASTER,SHP,SHP,1.0,1.0
mmocr MASTER,HMGCR,HMGCR,1.0,1.0
mmocr MASTER,CYPTA1,CYP7A1,0.8333333333333334,0.8333333333333334
mmocr MASTER,FXR,FXR,1.0,1.0
mmocr MASTER,CEH,CEH,1.0,1.0
mmocr MASTER,RXRa,RXRa,1.0,1.0
mmocr MASTER,AOPS,AQP5,0.5,0.5
mmocr MASTER,ABCG5,ABCG5,1.0,1.0
mmocr MASTER,ABCG8,ABCG8,1.0,1.0
mmocr MASTER,BSEP,BSEP,1.0,1.0
mmocr MASTER,MRP2,MRP2,1.0,1.0
mmocr MASTER,BCRP,BCRP,1.0,1.0
mmocr MASTER,LDLR,LDLR,1.0,1.0
mmocr MASTER,SR-B1,SR-B1,1.0,1.0
mmocr MASTER,AQP9,AQP9,1.0,1.0
mmocr MASTER,LDL,LDL,1.0,1.0
mmocr MASTER,HDL,HDL,1.0,1.0
mmocr MASTER,H2O,H2O,1.0,1.0
mmocr MASTER,CE,CE,1.0,1.0
mmocr MASTER,[UGTZBA,UGT2B4,0.5714285714285714,0.6153846153846154
mmocr MASTER,SULT2A1,SULT2A1,1.0,1.0
mmocr MASTER,BACS,BACS,1.0,1.0
mmocr MASTER,BAT,BAT,1.0,1.0
mmocr MASTER,CYP3A4,CYP3A4,1.0,1.0
mmocr MASTER,Secretin,Secretin,1.0,1.0
mmocr MASTER,SR,SR,1.0,1.0
mmocr MASTER,Gs,Gs,1.0,1.0
mmocr MASTER,AC,AC,1.0,1.0
mmocr MASTER,PKA,PKA,1.0,1.0
mmocr MASTER,CAMP,cAMP,0.75,0.75
mmocr MASTER,MDR1,MDR1,1.0,1.0
mmocr MASTER,CFTR,CFTR,1.0,1.0
mmocr MASTER,AE2,AE2,1.0,1.0
mmocr MASTER,NBC1,NBC1,1.0,1.0
mmocr MASTER,NHE1,NHE1,1.0,1.0
mmocr MASTER,ATP,ATP,1.0,1.0
mmocr MASTER,CA,CA,1.0,1.0
mmocr MASTER,AQP4,AQP4,1.0,1.0
mmocr MASTER,AQP1,AQP1,1.0,1.0
mmocr MASTER,AE2,AE2,1.0,1.0
mmocr MASTER,MDR1,MDR1,1.0,1.0
mmocr MASTER,MDR3,MDR3,1.0,1.0
mmocr MASTER,FXR,FXR,1.0,1.0
mmocr MASTER,ASBT,ASBT,1.0,1.0
mmocr MASTER,SGIT1,SGLT1,0.8,0.8
mmocr MASTER,NHE3,NHE3,1.0,1.0
mmocr MASTER,AQP1,AQP1,1.0,1.0
mmocr MASTER,CA,CA,1.0,1.0
mmocr MASTER,NHE1,NHE1,1.0,1.0
mmocr MASTER,NBC,NBC,1.0,1.0
mmocr MASTER,MRP3,MRP3,1.0,1.0
mmocr MASTER,MRP4,MRP4,1.0,1.0
mmocr MASTER,OST-2,OST-a,0.8,0.8
mmocr MASTER,OST-6,OST-B,0.8,0.8
mmocr MASTER,SK2,SK2,1.0,1.0
mmocr MASTER,ATP,ATP,1.0,1.0
mmocr MASTER,RXRa,RXRa,1.0,1.0
mmocr MASTER,t-Asht,t-Asbt,0.8333333333333334,0.8333333333333334
mmocr MASTER,MRP3,MRP3,1.0,1.0
mmocr MASTER,OST-a,OST-a,1.0,1.0
mmocr MASTER,OST-P,OST-B,0.8,0.8
mmocr MASTER,MRP4,MRP4,1.0,1.0
mmocr MASTER,GLUT1,GLUT1,1.0,1.0
mmocr MASTER,AQP4,AQP4,1.0,1.0
mmocr MASTER,NFT26,NPT2b,0.6,0.6
mmocr MASTER,TRIMEN,TRPM6/7,0.4285714285714286,0.46153846153846156
mmocr MASTER,TRIV6,TRPV6,0.8,0.8
mmocr MASTER,DRA,DRA,1.0,1.0
mmocr MASTER,PAT1,PAT1,1.0,1.0
mmocr MASTER,TRIV6,TRPV6,0.8,0.8
mmocr MASTER,Cabp9K,CaBP9K,0.6666666666666667,0.6666666666666666
mmocr MASTER,SLC260,SLC26a9,0.7142857142857143,0.7692307692307693
mmocr MASTER,Cabpok,CaBP9K,0.33333333333333337,0.3333333333333333
mmocr MASTER,Cabport,CaBP9K,0.2857142857142857,0.3076923076923077
mmocr MASTER,NHE-3,NHE-3,1.0,1.0
mmocr MASTER,SGIT1,SGLT1,0.8,0.8
mmocr MASTER,BOAT1,B0AT1,0.8,0.8
mmocr MASTER,HCP1,HCP1,1.0,1.0
mmocr MASTER,HMOX,HMOX,1.0,1.0
mmocr MASTER,DcyB,DcytB,0.8,0.8888888888888888
mmocr MASTER,DMT1,DMT1,1.0,1.0
mmocr MASTER,Zip4,Zip4,1.0,1.0
mmocr MASTER,MT,MT,1.0,1.0
mmocr MASTER,CTR1,CTR1,1.0,1.0
mmocr MASTER,STEAP,CTEAP,0.8,0.8
mmocr MASTER,ATOX1,ATOX1,1.0,1.0
mmocr MASTER,VDR,VDR,1.0,1.0
mmocr MASTER,NCX1,NCX1,1.0,1.0
mmocr MASTER,PMCA1b,PMCA1b,1.0,1.0
mmocr MASTER,CIC-2,C1C-2,0.8,0.8
mmocr MASTER,ATPase,ATPase,1.0,1.0
mmocr MASTER,FPN1,FPN1,1.0,1.0
mmocr MASTER,HEPH,HEPH,1.0,1.0
mmocr MASTER,Ferritin,Ferritin,1.0,1.0
mmocr MASTER,ZnT1,ZnT1,1.0,1.0
mmocr MASTER,ATP7A,ATP7A,1.0,1.0
mmocr MASTER,TF,TF,1.0,1.0
mmocr MASTER,MOR,MOR,1.0,1.0
mmocr MASTER,D1,D1,1.0,1.0
mmocr MASTER,AC,AC,1.0,1.0
mmocr MASTER,VGAT,VGAT,1.0,1.0
mmocr MASTER,GABAA,GABAA,1.0,1.0
mmocr MASTER,GIRK2,GIRK2,1.0,1.0
mmocr MASTER,Gilo,Gi/o,0.75,0.75
mmocr MASTER,GABAB,GABAB,1.0,1.0
mmocr MASTER,A1,A1,1.0,1.0
mmocr MASTER,GIRK,GIRK,1.0,1.0
mmocr MASTER,VGCC,VGCC,1.0,1.0
mmocr MASTER,MOR,MOR,1.0,1.0
mmocr MASTER,Gilo,Gi/o,0.75,0.75
mmocr MASTER,Gs,Gs,1.0,1.0
mmocr MASTER,D1,D1,1.0,1.0
mmocr MASTER,AC,AC,1.0,1.0
mmocr MASTER,GABAA,GABAA,1.0,1.0
mmocr MASTER,VGAT,VGAT,1.0,1.0
mmocr MASTER,A1,A1,1.0,1.0
mmocr MASTER,GIRK2,GIRK2,1.0,1.0
mmocr MASTER,Gilo,Gi/o,0.75,0.75
mmocr MASTER,GABAB,GABAB,1.0,1.0
mmocr MASTER,GIRK,GIRK,1.0,1.0
mmocr MASTER,VGCC,VGCC,1.0,1.0
mmocr MASTER,MOR,MOR,1.0,1.0
mmocr MASTER,Gilo,Gi/o,0.75,0.75
mmocr MASTER,Gs,Gs,1.0,1.0
mmocr MASTER,GRK,GRK,1.0,1.0
mmocr MASTER,D1,D1,1.0,1.0
mmocr MASTER,[B-arrestin,B-arrestin,0.9090909090909091,0.9523809523809523
mmocr MASTER,PKC,PKC,1.0,1.0
mmocr MASTER,ACT,AC,0.6666666666666667,0.8
mmocr MASTER,PKA,PKA,1.0,1.0
mmocr MASTER,VGAT,VGAT,1.0,1.0
mmocr MASTER,GABAA,GABAA,1.0,1.0
mmocr MASTER,GIRK2,GIRK2,1.0,1.0
mmocr MASTER,A1,A1,1.0,1.0
mmocr MASTER,Gilo,Gi/o,0.75,0.75
mmocr MASTER,GABAB,GABAB,1.0,1.0
mmocr MASTER,GIRK,GIRK,1.0,1.0
mmocr MASTER,VGCC,VGCC,1.0,1.0
mmocr MASTER,MOR,MOR,1.0,1.0
mmocr MASTER,D1,D1,1.0,1.0
mmocr MASTER,ACT,AC,0.6666666666666667,0.8
mmocr MASTER,PKA,PKA,1.0,1.0
mmocr MASTER,VGAT,VGAT,1.0,1.0
mmocr MASTER,A1,A1,1.0,1.0
mmocr MASTER,GABAA,GABAA,1.0,1.0
mmocr MASTER,GIRK2,GIRK2,1.0,1.0
mmocr MASTER,Gilo,Gi/o,0.75,0.75
mmocr MASTER,GABAB,GABAB,1.0,1.0
mmocr MASTER,GIRK,GIRK,1.0,1.0
mmocr MASTER,VGCC,VGCC,1.0,1.0
mmocr MASTER,MOR,MOR,1.0,1.0
mmocr MASTER,Gs,Gs,1.0,1.0
mmocr MASTER,D1,D1,1.0,1.0
mmocr MASTER,AC,AC,1.0,1.0
mmocr MASTER,PDE,PDE,1.0,1.0
mmocr MASTER,A1,A1,1.0,1.0
mmocr MASTER,VGAT,VGAT,1.0,1.0
mmocr MASTER,GIRK,GIRK,1.0,1.0
mmocr MASTER,VGCC,VGCC,1.0,1.0
mmocr MASTER,GABAA,GABAA,1.0,1.0
mmocr MASTER,GIRK2,GIRK2,1.0,1.0
mmocr MASTER,Gilo,Gi/o,0.75,0.75
mmocr MASTER,GABAB,GABAB,1.0,1.0
mmocr MASTER,GABA,GABA,1.0,1.0
mmocr MASTER,CAMP,cAMP,0.75,0.75
mmocr MASTER,GABA,GABA,1.0,1.0
mmocr MASTER,CAMP,cAMP,0.75,0.75
mmocr MASTER,ATPV,ATPeV,0.8,0.8888888888888888
mmocr MASTER,VCC,VCC,1.0,1.0
mmocr MASTER,Erol,Ero1,0.75,0.75
mmocr MASTER,ARF1,ARF1,1.0,1.0
mmocr MASTER,PDI,PDI,1.0,1.0
mmocr MASTER,ERD2,ERD2,1.0,1.0
mmocr MASTER,CixA,CtxA,0.75,0.75
mmocr MASTER,CixA,CtxA,0.75,0.75
mmocr MASTER,Sec61,Sec61,1.0,1.0
mmocr MASTER,GNAS,GNAS,1.0,1.0
