model,prediction,ground truth,1-NED,difflib ratio
google ocr,IL-12,IL-12,1.0,1.0
google ocr,IL-12R,IL-12R,1.0,1.0
google ocr,JAK2,JAK2,1.0,1.0
google ocr,TYK2,TYK2,1.0,1.0
google ocr,CD4,CD4,1.0,1.0
google ocr,Lck,Lck,1.0,1.0
google ocr,CD3€,CD3e,0.75,0.75
google ocr,CD3y,CD3y,1.0,1.0
google ocr,MHCII,MHCII,1.0,1.0
google ocr,TCRC,TCRa,0.75,0.75
google ocr,TCRB,TCRB,1.0,1.0
google ocr,CD32,CD3C,0.75,0.75
google ocr,"ar
CD3",CD3C,0.33333333333333337,0.6
google ocr,CD38,CD36,0.75,0.75
google ocr,CD3€,CD3e,0.75,0.75
google ocr,LAT,LAT,1.0,1.0
google ocr,ZAP70,ZAP70,1.0,1.0
google ocr,PLCY1,PLCy1,0.8,0.8
google ocr,IL-2,IL-2,1.0,1.0
google ocr,IL-2R,IL-2R,1.0,1.0
google ocr,JAK13,JAK1/3,0.8333333333333334,0.9090909090909091
google ocr,IL-4,IL-4,1.0,1.0
google ocr,IL-4R,IL-4R,1.0,1.0
google ocr,JAK1/3,JAK1/3,1.0,1.0
google ocr,Jagged1/2,Jagged1/2,1.0,1.0
google ocr,Notch1/2,Notch1/2,1.0,1.0
google ocr,STATI,STAT1,0.8,0.8
google ocr,STAT4,STAT4,1.0,1.0
google ocr,CaN,CaN,1.0,1.0
google ocr,NFAT,NFAT,1.0,1.0
google ocr,PKC8,PKC8,1.0,1.0
google ocr,IKK,IKK,1.0,1.0
google ocr,NFkB,NFkB,1.0,1.0
google ocr,IKB,IkB,0.6666666666666667,0.6666666666666666
google ocr,ERK,ERK,1.0,1.0
google ocr,Fos,Fos,1.0,1.0
google ocr,p38,p38,1.0,1.0
google ocr,JNK,JNK,1.0,1.0
google ocr,Jun,Jun,1.0,1.0
google ocr,STATS,STAT5,0.8,0.8
google ocr,STAT6,STAT6,1.0,1.0
google ocr,Gata3,Gata3,1.0,1.0
google ocr,c-Maf,c-Maf,1.0,1.0
google ocr,MAMLI,MAML1,0.8,0.8
google ocr,RBPJ,RBPJ,1.0,1.0
google ocr,T-Bet,T-Bet,1.0,1.0
google ocr,MAML1,MAML1,1.0,1.0
google ocr,RBPJ,RBPJ,1.0,1.0
google ocr,"50
A",p50,0.25,0.5714285714285714
google ocr,c-Rel,c-Rel,1.0,1.0
google ocr,T-Bet,T-Bet,1.0,1.0
google ocr,IFN-y,IFN-y,1.0,1.0
google ocr,IL-12Rb,IL-12Rb,1.0,1.0
google ocr,RUNX3,RUNX3,1.0,1.0
google ocr,Gata3,Gata3,1.0,1.0
google ocr,IL2Ra,IL2Ra,1.0,1.0
google ocr,IL4Ra,IL4Ra,1.0,1.0
google ocr,IL-4,IL-4,1.0,1.0
google ocr,IL-2,IL-2,1.0,1.0
google ocr,IL-S,IL-5,0.75,0.75
google ocr,IL-13,IL-13,1.0,1.0
google ocr,c-Maf,c-Maf,1.0,1.0
google ocr,Th2,Th2,1.0,1.0
google ocr,PLC,PLC,1.0,1.0
google ocr,IP3R,IP3R,1.0,1.0
google ocr,Gq,Gq,1.0,1.0
google ocr,DOCC,DOCC,1.0,1.0
google ocr,5-HT2A,5-HT2A,1.0,1.0
google ocr,SERT,SERT,1.0,1.0
google ocr,IP3,IP3,1.0,1.0
google ocr,S-HT,5-HT,0.75,0.75
google ocr,5-HT,5-HT,1.0,1.0
google ocr,"2+
Ca",Ca2+,0.0,0.4444444444444444
google ocr,"2+
Ca",Ca2+,0.0,0.4444444444444444
google ocr,VGCC,VGCC,1.0,1.0
google ocr,VGCC,VGCC,1.0,1.0
google ocr,5-HT2,5-HT2,1.0,1.0
google ocr,Gq,Gq,1.0,1.0
google ocr,5-HT3,5-HT3,1.0,1.0
google ocr,"5-HT4,6,7","5-HT4,6,7",1.0,1.0
google ocr,Gs,Gs,1.0,1.0
google ocr,SHTIAF,5-HT1AF,0.5714285714285714,0.6153846153846154
google ocr,5-HTSa,5-HT5a,0.8333333333333334,0.8333333333333334
google ocr,Gilo,Gi/o,0.75,0.75
google ocr,VGCC,VGCC,1.0,1.0
google ocr,SERT,SERT,1.0,1.0
google ocr,GIRK,GIRK,1.0,1.0
google ocr,MAO-A,MAO-A,1.0,1.0
google ocr,VMAT,VMAT,1.0,1.0
google ocr,DDC,DDC,1.0,1.0
google ocr,ΤΡΗ,TPH,0.0,0.0
google ocr,IP3R,IP3R,1.0,1.0
google ocr,PLC,PLC,1.0,1.0
google ocr,PKC,PKC,1.0,1.0
google ocr,ERK,ERK,1.0,1.0
google ocr,Cyt p450,Cyt p450,1.0,1.0
google ocr,Lox,Lox,1.0,1.0
google ocr,Cox,Cox,1.0,1.0
google ocr,PKA,PKA,1.0,1.0
google ocr,ACS,AC5,0.6666666666666667,0.6666666666666666
google ocr,Ерас,Epac,0.0,0.0
google ocr,KCN,KCN,1.0,1.0
google ocr,GABAA,GABAA,1.0,1.0
google ocr,SAPPa,sAPPa,0.8,0.8
google ocr,PLC,PLC,1.0,1.0
google ocr,PKC,PKC,1.0,1.0
google ocr,Casp3,Casp3,1.0,1.0
google ocr,MKP-1,MKP-1,1.0,1.0
google ocr,ERK,ERK,1.0,1.0
google ocr,IP3R,IP3R,1.0,1.0
google ocr,MEK1,MEK1,1.0,1.0
google ocr,Raf,Raf,1.0,1.0
google ocr,Ras,Ras,1.0,1.0
google ocr,MMP,MMP,1.0,1.0
google ocr,c-Src,c-Src,1.0,1.0
google ocr,Gs,Gs,1.0,1.0
google ocr,GPER,GPER,1.0,1.0
google ocr,HB-EGF,HB-EGF,1.0,1.0
google ocr,AC,AC,1.0,1.0
google ocr,HB-EGF,HB-EGF,1.0,1.0
google ocr,Shc,Shc,1.0,1.0
google ocr,Grb2,Grb2,1.0,1.0
google ocr,PKA,PKA,1.0,1.0
google ocr,CAMP,cAMP,0.75,0.75
google ocr,SOS,SOS,1.0,1.0
google ocr,Ras,Ras,1.0,1.0
google ocr,РІЗК,PI3K,0.0,0.0
google ocr,Akt,Akt,1.0,1.0
google ocr,GABAB,GABAB,1.0,1.0
google ocr,Gilo,Gi/o,0.75,0.75
google ocr,GIRK,GIRK,1.0,1.0
google ocr,ㅟ,u,0.0,0.0
google ocr,BEnd,BEnd,1.0,1.0
google ocr,Gilo,Gi/o,0.75,0.75
google ocr,AC,AC,1.0,1.0
google ocr,CAMP,cAMP,0.75,0.75
google ocr,PKA,PKA,1.0,1.0
google ocr,PKCS,PKC6,0.75,0.75
google ocr,DAG,DAG,1.0,1.0
google ocr,E2,E2,1.0,1.0
google ocr,MER,mER,0.6666666666666667,0.6666666666666666
google ocr,Gq,Gq,1.0,1.0
google ocr,PLC,PLC,1.0,1.0
google ocr,IP3,IP3,1.0,1.0
google ocr,IP3R,IP3R,1.0,1.0
google ocr,mGhirla,mGluR1a,0.4285714285714286,0.5714285714285714
google ocr,ER,ER,1.0,1.0
google ocr,E2,E2,1.0,1.0
google ocr,c-Src,c-Src,1.0,1.0
google ocr,PI3K,PI3K,1.0,1.0
google ocr,Akt,Akt,1.0,1.0
google ocr,SON*,eNOS,0.0,0.25
google ocr,CAM,CAM,1.0,1.0
google ocr,Ras,Ras,1.0,1.0
google ocr,Raf,Raf,1.0,1.0
google ocr,MEK,MEK,1.0,1.0
google ocr,ERK1/2,ERK1/2,1.0,1.0
google ocr,pCREB,pCREB,1.0,1.0
google ocr,pCREB,pCREB,1.0,1.0
google ocr,ER,ER,1.0,1.0
google ocr,Hsp90,Hsp90,1.0,1.0
google ocr,FKBPS2,FKBP52,0.8333333333333334,0.8333333333333334
google ocr,Hsp70,Hsp70,1.0,1.0
google ocr,ER,ER,1.0,1.0
google ocr,COA,CoA,0.6666666666666667,0.6666666666666666
google ocr,ER,ER,1.0,1.0
google ocr,E2,E2,1.0,1.0
google ocr,CoA,CoA,1.0,1.0
google ocr,TF,TF,1.0,1.0
google ocr,pCREB,pCREB,1.0,1.0
google ocr,Raf,Raf,1.0,1.0
google ocr,MEK,MEK,1.0,1.0
google ocr,ERK1/2,ERK1/2,1.0,1.0
google ocr,pCREB,pCREB,1.0,1.0
google ocr,BCL2,BCL2,1.0,1.0
google ocr,KRT19,KRT19,1.0,1.0
google ocr,TFF1,TFF1,1.0,1.0
google ocr,TGFx,TGFa,0.75,0.75
google ocr,EBAG9,EBAG9,1.0,1.0
google ocr,CTSD,CTSD,1.0,1.0
google ocr,PGR,PGR,1.0,1.0
google ocr,RARC,RARa,0.75,0.75
google ocr,BR,BR,1.0,1.0
google ocr,Gs,Gs,1.0,1.0
google ocr,AC,AC,1.0,1.0
google ocr,a1R,a1R,1.0,1.0
google ocr,Gq,Gq,1.0,1.0
google ocr,PLCB,PLCB,1.0,1.0
google ocr,M³R,M3R,0.6666666666666667,0.6666666666666666
google ocr,ATP,ATP,1.0,1.0
google ocr,PMCA,PMCA,1.0,1.0
google ocr,NKCC1,NKCC1,1.0,1.0
google ocr,|KCNN4,KCNN4,0.8333333333333334,0.9090909090909091
google ocr,MaxiK,MaxiK,1.0,1.0
google ocr,AE2,AE2,1.0,1.0
google ocr,CaM,CaM,1.0,1.0
google ocr,NOS,NOS,1.0,1.0
google ocr,GC-s,GC-s,1.0,1.0
google ocr,NHE1,NHE1,1.0,1.0
google ocr,CaT-Like,CaT-Like,1.0,1.0
google ocr,PKG,PKG,1.0,1.0
google ocr,ΝΑ,NA,0.0,0.0
google ocr,CAMP,cAMP,0.75,0.75
google ocr,DAG,DAG,1.0,1.0
google ocr,IP3,IP3,1.0,1.0
google ocr,Ktc,K+,0.33333333333333337,0.4
google ocr,Ach,Ach,1.0,1.0
google ocr,Na,Na+,0.6666666666666667,0.8
google ocr,"2+
Ca",Ca2+,0.0,0.4444444444444444
google ocr,OK,K+,0.0,0.5
google ocr,Cl,Cl-,0.6666666666666667,0.8
google ocr,'Na,Na+,0.33333333333333337,0.6666666666666666
google ocr,K,K+,0.5,0.6666666666666666
google ocr,K,K+,0.5,0.6666666666666666
google ocr,НСО3,HCO3-,0.19999999999999996,0.2222222222222222
google ocr,H,H+,0.5,0.6666666666666666
google ocr,H₂CO3,H2CO3,0.8,0.8
google ocr,H₂O,H2O,0.6666666666666667,0.6666666666666666
google ocr,CO₂,CO2,0.6666666666666667,0.6666666666666666
google ocr,ONC,NO,0.33333333333333337,0.4
google ocr,CGMP,cGMP,0.75,0.75
google ocr,PKA,PKA,1.0,1.0
google ocr,VAMP,VAMP,1.0,1.0
google ocr,PKC,PKC,1.0,1.0
google ocr,MUCSB,MUC5B,0.8,0.8
google ocr,MUC7,MUC7,1.0,1.0
google ocr,AMY,AMY,1.0,1.0
google ocr,aPRP,aPRP,1.0,1.0
google ocr,bPRP,bPRP,1.0,1.0
google ocr,DMBT1,DMBT1,1.0,1.0
google ocr,Cystatin,Cystatin,1.0,1.0
google ocr,Histatin,Histatin,1.0,1.0
google ocr,Statherin,Statherin,1.0,1.0
google ocr,LYZ,LYZ,1.0,1.0
google ocr,LPO,LPO,1.0,1.0
google ocr,LL-37,LL-37,1.0,1.0
google ocr,IP3R,IP3R,1.0,1.0
google ocr,RyR,RyR,1.0,1.0
google ocr,BEST2,BEST2,1.0,1.0
google ocr,AQPS,AQP5,0.75,0.75
google ocr,CD38/157,CD38/157,1.0,1.0
google ocr,AQPS,AQP5,0.75,0.75
google ocr,H₂O,H2O,0.6666666666666667,0.6666666666666666
google ocr,"O_2+
Ca",Ca2+,0.2857142857142857,0.36363636363636365
google ocr,",2+
Ca",Ca2+,0.16666666666666663,0.4
google ocr,"+2'
Ca",Ca2+,0.0,0.4
google ocr,Na+,Na+,1.0,1.0
google ocr,H₂O,H2O,0.6666666666666667,0.6666666666666666
google ocr,MEH,mEH,0.6666666666666667,0.6666666666666666
google ocr,QATPS,OATPs,0.6,0.6
google ocr,NTCP,NTCP,1.0,1.0
google ocr,OATs,OATs,1.0,1.0
google ocr,ОСТ1,OCT1,0.25,0.25
google ocr,SHP,SHP,1.0,1.0
google ocr,HMGCR,HMGCR,1.0,1.0
google ocr,CYP7A1,CYP7A1,1.0,1.0
google ocr,FXR,FXR,1.0,1.0
google ocr,CEH,CEH,1.0,1.0
google ocr,RXRx,RXRa,0.75,0.75
google ocr,AQP8,AQP5,0.75,0.75
google ocr,ABCGS,ABCG5,0.8,0.8
google ocr,ABCG8,ABCG8,1.0,1.0
google ocr,BSEP,BSEP,1.0,1.0
google ocr,MRP2,MRP2,1.0,1.0
google ocr,BCRP,BCRP,1.0,1.0
google ocr,LDLR,LDLR,1.0,1.0
google ocr,SR-B1,SR-B1,1.0,1.0
google ocr,AQP9,AQP9,1.0,1.0
google ocr,LDL,LDL,1.0,1.0
google ocr,HDL,HDL,1.0,1.0
google ocr,H₂O,H2O,0.6666666666666667,0.6666666666666666
google ocr,CE,CE,1.0,1.0
google ocr,UGT2B4,UGT2B4,1.0,1.0
google ocr,SULT2A1,SULT2A1,1.0,1.0
google ocr,BACS,BACS,1.0,1.0
google ocr,BAT,BAT,1.0,1.0
google ocr,CYP3A4,CYP3A4,1.0,1.0
google ocr,Secretin,Secretin,1.0,1.0
google ocr,SR,SR,1.0,1.0
google ocr,Gs,Gs,1.0,1.0
google ocr,-,AC,0.0,0.0
google ocr,PKA,PKA,1.0,1.0
google ocr,CAMP,cAMP,0.75,0.75
google ocr,MDR1,MDR1,1.0,1.0
google ocr,CFTR,CFTR,1.0,1.0
google ocr,AE2,AE2,1.0,1.0
google ocr,NBC1,NBC1,1.0,1.0
google ocr,NHE1,NHE1,1.0,1.0
google ocr,ATP,ATP,1.0,1.0
google ocr,CA,CA,1.0,1.0
google ocr,AQP4,AQP4,1.0,1.0
google ocr,AQP1,AQP1,1.0,1.0
google ocr,AE2,AE2,1.0,1.0
google ocr,MDR1,MDR1,1.0,1.0
google ocr,MDR3,MDR3,1.0,1.0
google ocr,FXR,FXR,1.0,1.0
google ocr,ASBT,ASBT,1.0,1.0
google ocr,SGLT1,SGLT1,1.0,1.0
google ocr,NHE3,NHE3,1.0,1.0
google ocr,AQP1,AQP1,1.0,1.0
google ocr,CA,CA,1.0,1.0
google ocr,NHE1,NHE1,1.0,1.0
google ocr,NBC,NBC,1.0,1.0
google ocr,MRP3,MRP3,1.0,1.0
google ocr,MRP4,MRP4,1.0,1.0
google ocr,OST-α,OST-a,0.8,0.8
google ocr,OST-B,OST-B,1.0,1.0
google ocr,SK2,SK2,1.0,1.0
google ocr,ATP,ATP,1.0,1.0
google ocr,RXRx,RXRa,0.75,0.75
google ocr,t-Asbt,t-Asbt,1.0,1.0
google ocr,MRP3,MRP3,1.0,1.0
google ocr,OST-c,OST-a,0.8,0.8
google ocr,OST-B,OST-B,1.0,1.0
google ocr,MRP4,MRP4,1.0,1.0
google ocr,GLUTI,GLUT1,0.8,0.8
google ocr,AQP4,AQP4,1.0,1.0
google ocr,NPT2b,NPT2b,1.0,1.0
google ocr,TRPM6/7,TRPM6/7,1.0,1.0
google ocr,TRPV6,TRPV6,1.0,1.0
google ocr,DRA,DRA,1.0,1.0
google ocr,PAT1,PAT1,1.0,1.0
google ocr,TRPV6,TRPV6,1.0,1.0
google ocr,CaBP9K,CaBP9K,1.0,1.0
google ocr,SLC26a9,SLC26a9,1.0,1.0
google ocr,СаВР9К,CaBP9K,0.16666666666666663,0.16666666666666666
google ocr,CaBP9K,CaBP9K,1.0,1.0
google ocr,NHE-3,NHE-3,1.0,1.0
google ocr,SGLTI,SGLT1,0.8,0.8
google ocr,BOAT1,B0AT1,0.8,0.8
google ocr,HCP1,HCP1,1.0,1.0
google ocr,HMOX,HMOX,1.0,1.0
google ocr,DcytB,DcytB,1.0,1.0
google ocr,DMT1,DMT1,1.0,1.0
google ocr,Zip4,Zip4,1.0,1.0
google ocr,MT,MT,1.0,1.0
google ocr,CTR1,CTR1,1.0,1.0
google ocr,STEAP,CTEAP,0.8,0.8
google ocr,ATOX1,ATOX1,1.0,1.0
google ocr,VDR,VDR,1.0,1.0
google ocr,NCX1,NCX1,1.0,1.0
google ocr,PMCA1b,PMCA1b,1.0,1.0
google ocr,CIC-2,C1C-2,0.8,0.8
google ocr,ATPase,ATPase,1.0,1.0
google ocr,FPN1,FPN1,1.0,1.0
google ocr,НЕРН,HEPH,0.0,0.0
google ocr,Ferritin,Ferritin,1.0,1.0
google ocr,ZnT1,ZnT1,1.0,1.0
google ocr,ATP7A,ATP7A,1.0,1.0
google ocr,TF,TF,1.0,1.0
google ocr,MOR,MOR,1.0,1.0
google ocr,D1,D1,1.0,1.0
google ocr,"У
AC",AC,0.5,0.6666666666666666
google ocr,VGAT,VGAT,1.0,1.0
google ocr,GABAA,GABAA,1.0,1.0
google ocr,GIRK2,GIRK2,1.0,1.0
google ocr,Gilo,Gi/o,0.75,0.75
google ocr,GABAB,GABAB,1.0,1.0
google ocr,A1,A1,1.0,1.0
google ocr,GIRK,GIRK,1.0,1.0
google ocr,VGCC,VGCC,1.0,1.0
google ocr,MOR,MOR,1.0,1.0
google ocr,Gilo,Gi/o,0.75,0.75
google ocr,52,Gs,0.0,0.0
google ocr,D1,D1,1.0,1.0
google ocr,AC,AC,1.0,1.0
google ocr,GABAA,GABAA,1.0,1.0
google ocr,VGAT,VGAT,1.0,1.0
google ocr,A1,A1,1.0,1.0
google ocr,GIRK2,GIRK2,1.0,1.0
google ocr,Gilo,Gi/o,0.75,0.75
google ocr,GABAB,GABAB,1.0,1.0
google ocr,GIRK,GIRK,1.0,1.0
google ocr,VGCC,VGCC,1.0,1.0
google ocr,MOR,MOR,1.0,1.0
google ocr,Gilo,Gi/o,0.75,0.75
google ocr,Gs,Gs,1.0,1.0
google ocr,GRK,GRK,1.0,1.0
google ocr,D1,D1,1.0,1.0
google ocr,B-arrestin,B-arrestin,1.0,1.0
google ocr,PKC,PKC,1.0,1.0
google ocr,AC,AC,1.0,1.0
google ocr,PKA,PKA,1.0,1.0
google ocr,VGAT,VGAT,1.0,1.0
google ocr,GABAA,GABAA,1.0,1.0
google ocr,GIRK2,GIRK2,1.0,1.0
google ocr,A1,A1,1.0,1.0
google ocr,Gio,Gi/o,0.75,0.8571428571428571
google ocr,GABAB,GABAB,1.0,1.0
google ocr,GIRK,GIRK,1.0,1.0
google ocr,VGCC,VGCC,1.0,1.0
google ocr,MOR,MOR,1.0,1.0
google ocr,D1,D1,1.0,1.0
google ocr,AC,AC,1.0,1.0
google ocr,PKA,PKA,1.0,1.0
google ocr,VGAT,VGAT,1.0,1.0
google ocr,A1,A1,1.0,1.0
google ocr,GABAA,GABAA,1.0,1.0
google ocr,GIRK2,GIRK2,1.0,1.0
google ocr,Gilo,Gi/o,0.75,0.75
google ocr,GABAB,GABAB,1.0,1.0
google ocr,GIRK,GIRK,1.0,1.0
google ocr,VGCC,VGCC,1.0,1.0
google ocr,MOR,MOR,1.0,1.0
google ocr,52,Gs,0.0,0.0
google ocr,D1,D1,1.0,1.0
google ocr,AC,AC,1.0,1.0
google ocr,PDE,PDE,1.0,1.0
google ocr,A1,A1,1.0,1.0
google ocr,VGAT,VGAT,1.0,1.0
google ocr,GIRK,GIRK,1.0,1.0
google ocr,VGCC,VGCC,1.0,1.0
google ocr,GABAA,GABAA,1.0,1.0
google ocr,GIRK2,GIRK2,1.0,1.0
google ocr,Gio,Gi/o,0.75,0.8571428571428571
google ocr,GABAB,GABAB,1.0,1.0
google ocr,GABA,GABA,1.0,1.0
google ocr,CAMP,cAMP,0.75,0.75
google ocr,GABA,GABA,1.0,1.0
google ocr,CAMP,cAMP,0.75,0.75
google ocr,ATPe V,ATPeV,0.8333333333333334,0.9090909090909091
google ocr,VCC,VCC,1.0,1.0
google ocr,Ero1,Ero1,1.0,1.0
google ocr,ARF1,ARF1,1.0,1.0
google ocr,PDI,PDI,1.0,1.0
google ocr,ERD2,ERD2,1.0,1.0
google ocr,CtxA,CtxA,1.0,1.0
google ocr,CtxA,CtxA,1.0,1.0
google ocr,Sec61,Sec61,1.0,1.0
google ocr,GNAS,GNAS,1.0,1.0
google ocr,AC,AC,1.0,1.0
google ocr,CtB,CtxB,0.75,0.8571428571428571
google ocr,KCNO,KCNQ1,0.6,0.6666666666666666
google ocr,PKA,PKA,1.0,1.0
google ocr,SLC12A2,SLC12A2,1.0,1.0
google ocr,CFTR,CFTR,1.0,1.0
google ocr,RtxA,RtxA,1.0,1.0
google ocr,Zot,Zot,1.0,1.0
google ocr,"dec
Zot ex",Zot receptor,0.08333333333333337,0.45454545454545453
google ocr,PLC,PLC,1.0,1.0
google ocr,PKCa,PKCa,1.0,1.0
google ocr,IP3,IP3,1.0,1.0
google ocr,DAG,DAG,1.0,1.0
google ocr,G-Actin,G-Actin,1.0,1.0
google ocr,1-OZ,ZO-1,0.0,0.25
google ocr,ZO-2,ZO-2,1.0,1.0
google ocr,VCC,VCC,1.0,1.0
google ocr,CtxA,CtxA,1.0,1.0
google ocr,CtxB,CtxB,1.0,1.0
google ocr,NanH,NanH,1.0,1.0
google ocr,ACE,ACE,1.0,1.0
google ocr,RtxA,RtxA,1.0,1.0
google ocr,Zot,Zot,1.0,1.0
google ocr,TcpA,TcpA,1.0,1.0
google ocr,TcpB,TcpB,1.0,1.0
google ocr,TcpC,TcpC,1.0,1.0
google ocr,TcpD,TcpD,1.0,1.0
google ocr,"To
Tc pE",TcpE,0.5,0.6666666666666666
google ocr,TcpF,TcpF,1.0,1.0
google ocr,GbpA,GbpA,1.0,1.0
google ocr,Hap,Hap,1.0,1.0
google ocr,GMI,GM1,0.6666666666666667,0.6666666666666666
google ocr,NH3,HN3,0.33333333333333337,0.6666666666666666
google ocr,CAMP,cAMP,0.75,0.75
google ocr,H,Hb,0.5,0.6666666666666666
google ocr,Hpr,Hpr,1.0,1.0
google ocr,apoA1,apoA1,1.0,1.0
google ocr,apoL1,apoL1,1.0,1.0
google ocr,HbHpR,HbHpR,1.0,1.0
google ocr,SRA,SRA,1.0,1.0
google ocr,VSG,VSG,1.0,1.0
google ocr,GP63,GP63,1.0,1.0
google ocr,DNA,DNA,1.0,1.0
google ocr,Trypanir,Trypanin,0.875,0.875
google ocr,Tropolysin,Tiopolysin,0.9,0.9
google ocr,BK,BK,1.0,1.0
google ocr,OpdB,OpdB,1.0,1.0
google ocr,ANF,ANF,1.0,1.0
google ocr,ICP,ICP,1.0,1.0
google ocr,CP,CP,1.0,1.0
google ocr,CD8+,CD8+,1.0,1.0
google ocr,IL10,IL10,1.0,1.0
google ocr,INVISI,IgM,0.16666666666666663,0.2222222222222222
google ocr,"G1
阻",IgG1,0.0,0.5
google ocr,TLR9,TLR9,1.0,1.0
google ocr,MyD88,MyD88,1.0,1.0
google ocr,IL12,IL12,1.0,1.0
google ocr,IL18,IL18,1.0,1.0
google ocr,IFNY,IFNy,0.75,0.75
google ocr,TNFα.,TNFa,0.6,0.6666666666666666
google ocr,IL1,IL1,1.0,1.0
google ocr,IL6,IL6,1.0,1.0
google ocr,Procyclin,Procyclin,1.0,1.0
google ocr,FasL,FasL,1.0,1.0
google ocr,Fas,Fas,1.0,1.0
google ocr,VCAMI,VCAM1,0.8,0.8
google ocr,E-selectin,E-selectin,1.0,1.0
google ocr,ICAMI,ICAM1,0.8,0.8
google ocr,LAMA4,LAMA4,1.0,1.0
google ocr,ON,NO,0.0,0.5
google ocr,IDO,IDO,1.0,1.0
google ocr,PGD2,PGD2,1.0,1.0
google ocr,PGE2,PGE2,1.0,1.0
google ocr,Brucipain,Brucipain,1.0,1.0
google ocr,PAR2,PAR2,1.0,1.0
google ocr,"Go
Gag",Gaq,0.33333333333333337,0.4444444444444444
google ocr,PLCB,PLCB,1.0,1.0
google ocr,IP3,IP3,1.0,1.0
google ocr,DAG,DAG,1.0,1.0
google ocr,PKC,PKC,1.0,1.0
google ocr,IMPRSS2,IMPRSS2,1.0,1.0
google ocr,ACE2,ACE2,1.0,1.0
google ocr,S,S,1.0,1.0
google ocr,NRP1,MRP1,0.75,0.75
google ocr,S,S,1.0,1.0
google ocr,ACE2,ACE2,1.0,1.0
google ocr,S,S,1.0,1.0
google ocr,nspl,nsp1,0.75,0.75
google ocr,nsp7,nsp7,1.0,1.0
google ocr,nsp13,nsp13,1.0,1.0
google ocr,Zdu,nsp2,0.0,0.0
google ocr,[gāsu,nsp8,0.0,0.2222222222222222
google ocr,nsp14,nsp14,1.0,1.0
google ocr,Edu,nsp3,0.0,0.0
google ocr,odsu,nsp9,0.0,0.25
google ocr,nsp15,nsp15,1.0,1.0
google ocr,nsp4,nsp4,1.0,1.0
google ocr,nsp10,nsp10,1.0,1.0
google ocr,nsp16,nsp16,1.0,1.0
google ocr,ns,nsp5,0.5,0.6666666666666666
google ocr,"[[ds
su",nsp11,0.1428571428571429,0.16666666666666666
google ocr,gdsu,nsp6,0.0,0.25
google ocr,nsp12,nsp12,1.0,1.0
google ocr,S,S,1.0,1.0
google ocr,E,E,1.0,1.0
google ocr,M,M,1.0,1.0
google ocr,N,N,1.0,1.0
google ocr,ORF3a,ORF3a,1.0,1.0
google ocr,ORF6,ORF6,1.0,1.0
google ocr,ORF7a,ORF7a,1.0,1.0
google ocr,ORF7b,ORF7b,1.0,1.0
google ocr,ORF8,ORF8,1.0,1.0
google ocr,ORF10,ORF10,1.0,1.0
google ocr,RNA,RNA,1.0,1.0
google ocr,MAS 1,MAS1,0.8,0.8888888888888888
google ocr,ACE2,ACE2,1.0,1.0
google ocr,ACE,ACE,1.0,1.0
google ocr,ATIR,AT1R,0.75,0.75
google ocr,NOX2,NOX2,1.0,1.0
google ocr,ADAM17,ADAM17,1.0,1.0
google ocr,TNFa,TNFa,1.0,1.0
google ocr,HBEGF,HBEGF,1.0,1.0
google ocr,TNFa,TNFa,1.0,1.0
google ocr,HBEGF,HBEGF,1.0,1.0
google ocr,SIL-6R,sIL-6R,0.8333333333333334,0.8333333333333334
google ocr,TNFR,TNFR,1.0,1.0
google ocr,IKB,IkB,0.6666666666666667,0.6666666666666666
google ocr,EGFR,EGFR,1.0,1.0
google ocr,NFKB,NFkB,0.75,0.75
google ocr,IL-6,IL-6,1.0,1.0
google ocr,SIL-6R,sIL-6R,0.8333333333333334,0.8333333333333334
google ocr,gp130,gp130,1.0,1.0
google ocr,Jakl,Jak1,0.75,0.75
google ocr,STAT3,STAT3,1.0,1.0
google ocr,IL-6,IL-6,1.0,1.0
google ocr,IL-6R,IL-6R,1.0,1.0
google ocr,"130
d",gp130,0.19999999999999996,0.6
google ocr,Jakl,Jak1,0.75,0.75
google ocr,STAT3,STAT3,1.0,1.0
google ocr,IgG,IgG,1.0,1.0
google ocr,S,S,1.0,1.0
google ocr,FoyRILA,FcyRIIA,0.7142857142857143,0.7142857142857143
google ocr,SYK,SYK,1.0,1.0
google ocr,SYK,SYK,1.0,1.0
google ocr,PI3K,PI3K,1.0,1.0
google ocr,PLCy,PLCy,1.0,1.0
google ocr,DAG,DAG,1.0,1.0
google ocr,PKC,PKC,1.0,1.0
google ocr,MAPK,MAPK,1.0,1.0
google ocr,TLR2/4,TLR2/4,1.0,1.0
google ocr,MyD88,MyD88,1.0,1.0
google ocr,IRAK,IRAK,1.0,1.0
google ocr,TRAF6,TRAF6,1.0,1.0
google ocr,TLR7/8,TLR7/8,1.0,1.0
google ocr,TLR3,TLR3,1.0,1.0
google ocr,RIG-I,RIG-I,1.0,1.0
google ocr,MDAS,MDA5,0.75,0.75
google ocr,IPS1,IPS1,1.0,1.0
google ocr,ISG15,ISG15,1.0,1.0
google ocr,TRAF3,TRAF3,1.0,1.0
google ocr,Edu,nsp3,0.0,0.0
google ocr,cGAS,cGAS,1.0,1.0
google ocr,cGAMP,cGAMP,1.0,1.0
google ocr,STING,STING,1.0,1.0
google ocr,DNA,DNA,1.0,1.0
